Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
5871408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,22,0,0
5872408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,25,0,0
5873408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,36,0,0
5874408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,29,0,0
5875408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5876408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5877408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,46,0,0
5878408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0141E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,41,0,0
5879408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,32,0,0
5880408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5881408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5882408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5883408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5884408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5885408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,34,0,0
5886408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.2156E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,32,0,0
5887408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3123E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,26,0,0
5888408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,39,0,0
5889408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5890408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0108E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5891408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5892408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5893408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5894408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,32,0,0
5895408,-273.0000E+0,-268.4856E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,39,0,0
5896408,-273.0000E+0,-268.5957E+0,22.6378E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5897408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5898408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1892E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5899408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,32,0,0
5900408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5901408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,43,0,0
5902408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0053E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5903408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5904408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,44,0,0
5905408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,37,0,0
5906408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,37,0,0
5907408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,26,0,0
5908408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,29,0,0
5909408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,36,0,0
5910408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2090E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5911408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,23,0,0
5912408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,41,0,0
5913408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5914408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5915408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,39,0,0
5916408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5917408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,38,0,0
5918408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5919408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5920408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5921408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5922408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2145E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5923408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5924408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,40,0,0
5925408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,26,0,0
5926408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,25,0,0
5927408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,37,0,0
5928408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,40,0,0
5929408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5930408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5931408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5932408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5933408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,38,0,0
5934408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2013E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,45,0,0
5935408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3134E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,33,0,0
5936408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,34,0,0
5937408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,40,0,0
5938408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5939408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,40,0,0
5940408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,36,0,0
5941408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5942408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,20,0,0
5943408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5944408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,26,0,0
5945408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,38,0,0
5946408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2079E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5947408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5948408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5949408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5950408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5951408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5952408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
5953408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5954408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,24,0,0
5955408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,37,0,0
5956408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,30,0,0
5957408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,42,0,0
5958408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.2035E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5959408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3134E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,28,0,0
5960408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,373.2634E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,47,0,0
5961408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,34,0,0
5962408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0086E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,39,0,0
5963408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,38,0,0
5964408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,23,0,0
5965408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,26,0,0
5966408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,31,0,0
5967408,-273.0000E+0,-268.5957E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,35,0,0
5968408,-273.0000E+0,-268.4856E+0,22.7479E+0,-273.0000E+0,1.1958E+0,2.3145E+0,372.1623E-3,3.1700E+0,1.0097E+0,0.0000E+0,10.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.1909E+0,27,0,0
