Time,PinPullerTemp,Spare,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused,Unused,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostevntCount
683924,-273.0000E+0,-268.5957E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
684924,-273.0000E+0,-268.5957E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,32,0,0
685924,-273.0000E+0,-268.5957E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,34,0,0
686924,-273.0000E+0,-268.5957E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,30,0,0
687924,-273.0000E+0,-268.5957E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
688924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,36,0,0
689924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,17,0,0
690924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1980E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,20,0,0
691924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,45,0,0
692924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,22,0,0
693924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
694924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
695924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,34,0,0
696924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,38,0,0
697924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,21,0,0
698924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
699924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
700924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
701924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
702924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
703924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
704924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
705924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
706924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,36,0,0
707924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,23,0,0
708924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
709924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
710924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,23,0,0
711924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,34,0,0
712924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
713924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
714924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1859E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
715924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1614E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
716924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
717924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,20,0,0
718924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,24,0,0
719924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,22,0,0
720924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,36,0,0
721924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
722924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,24,0,0
723924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,30,0,0
724924,-273.0000E+0,-268.4856E+0,17.3527E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,22,0,0
725924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
726924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1947E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,39,0,0
727924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1603E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
728924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
729924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
730924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
731924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,33,0,0
732924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
733924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,37,0,0
734924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
735924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,19,0,0
736924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,20,0,0
737924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,32,0,0
738924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1925E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
739924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
740924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,369.9602E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,38,0,0
741924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0026E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,30,0,0
742924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,990.9648E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
743924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
744924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
745924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,23,0,0
746924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,33,0,0
747924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
748924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,38,0,0
749924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
750924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1870E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,29,0,0
751924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1614E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
752924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,368.8591E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,31,0,0
753924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
754924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,993.1669E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
755924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
756924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,24,0,0
757924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
758924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,18,0,0
759924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
760924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,31,0,0
761924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
762924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,32,0,0
763924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1603E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,22,0,0
764924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,369.9602E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
765924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,32,0,0
766924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,989.8637E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,30,0,0
767924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
768924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
769924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
770924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,21,0,0
771924,-273.0000E+0,-268.5957E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
772924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,27,0,0
773924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,28,0,0
774924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1792E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,21,0,0
775924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1625E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,20,0,0
776924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1614E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,31,0,0
777924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1614E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,26,0,0
778924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1614E+0,368.8591E-3,3.0037E+0,994.2680E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,25,0,0
779924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1614E+0,368.8591E-3,3.0037E+0,997.5712E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,31,0,0
780924,-273.0000E+0,-268.4856E+0,17.4628E+0,-273.0000E+0,1.1803E+0,2.1614E+0,368.8591E-3,3.0037E+0,997.5712E-3,0.0000E+0,11.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,0.0000E+0,3.0235E+0,35,0,0
