Timestamp,Channel1,Channel2,Channel3,Channel4
1241059,2.0082E+0,1.8655E+0,1.3956E+0,1.4595E+0,
1241081,2.4107E+0,2.4885E+0,2.4227E+0,2.2821E+0,
1241095,3.4972E+0,3.4945E+0,3.2502E+0,3.3823E+0,
1241233,2.1782E+0,1.9661E+0,1.8750E+0,2.0357E+0,
1241325,2.2473E+0,2.0453E+0,1.9231E+0,2.0622E+0,
1241348,2.4085E+0,2.3113E+0,2.1328E+0,2.1629E+0,
1241388,1.0719E+0,1.1077E+0,1.1458E+0,1.1366E+0,
1241530,2.5039E+0,2.5424E+0,2.4936E+0,2.3946E+0,
1241564,3.4943E+0,3.4889E+0,3.4132E+0,3.3811E+0,
1241758,2.6458E+0,2.6427E+0,2.5902E+0,2.5305E+0,
1241764,1.6640E+0,1.2279E+0,1.1467E+0,1.1458E+0,
1241785,2.3807E+0,2.2695E+0,2.1247E+0,2.1686E+0,
1241787,2.5627E+0,2.5019E+0,2.5177E+0,2.5074E+0,
1241813,1.0719E+0,1.1076E+0,1.1456E+0,1.1364E+0,
1241819,1.0718E+0,1.1077E+0,1.1456E+0,1.1364E+0,
1241846,1.0724E+0,1.1076E+0,1.1458E+0,1.1364E+0,
1241851,2.4037E+0,2.4393E+0,2.3053E+0,2.1726E+0,
1241869,2.4095E+0,2.2997E+0,2.3203E+0,2.3364E+0,
1241871,1.9926E+0,1.7824E+0,1.6570E+0,1.7780E+0,
1241911,2.0698E+0,1.9357E+0,1.8737E+0,1.9248E+0,
1241924,2.0378E+0,1.8009E+0,1.8482E+0,1.9679E+0,
1241965,2.1597E+0,2.1669E+0,2.0124E+0,1.8717E+0,
1241999,1.0720E+0,1.1077E+0,1.1456E+0,1.1367E+0,
1242050,2.0640E+0,1.7433E+0,1.1595E+0,1.4134E+0,
1242063,1.7753E+0,1.6964E+0,1.1471E+0,1.1370E+0,
1242070,1.8536E+0,1.7647E+0,1.1484E+0,1.1371E+0,
1242080,1.3731E+0,1.1077E+0,1.1454E+0,1.1367E+0,
1242143,2.3774E+0,2.3759E+0,2.2444E+0,2.1629E+0,
1242180,1.9582E+0,1.8828E+0,1.5597E+0,1.4344E+0,
1242280,2.0901E+0,2.1164E+0,1.9904E+0,1.8461E+0,
1242389,1.4965E+0,1.1079E+0,1.1456E+0,1.1369E+0,
1242391,1.0753E+0,1.1085E+0,1.1480E+0,1.1375E+0,
1242393,2.3808E+0,2.3933E+0,2.4488E+0,2.3563E+0,
1242425,2.2836E+0,2.2016E+0,2.1991E+0,2.2001E+0,
1242430,2.0907E+0,2.1305E+0,2.0539E+0,1.9024E+0,
1242443,1.2983E+0,1.1081E+0,1.1457E+0,1.1364E+0,
1242492,1.5677E+0,1.5438E+0,1.1467E+0,1.1368E+0,
1242502,1.0717E+0,1.1075E+0,1.1456E+0,1.1366E+0,
1242507,1.0717E+0,1.1077E+0,1.1454E+0,1.1363E+0,
1242552,2.3257E+0,2.1382E+0,1.9328E+0,2.0247E+0,
1242583,1.9421E+0,1.9555E+0,1.7526E+0,1.4758E+0,
1242588,2.0030E+0,1.8704E+0,1.7028E+0,1.7658E+0,
1242620,1.0718E+0,1.1077E+0,1.1457E+0,1.1366E+0,
1242645,2.7041E+0,2.7050E+0,2.6521E+0,2.5909E+0,
1242690,1.0719E+0,1.1076E+0,1.1454E+0,1.1366E+0,
1242814,2.0254E+0,2.0036E+0,2.0492E+0,1.9608E+0,
1242858,1.7183E+0,1.1314E+0,1.1461E+0,1.1374E+0,
1242999,2.6567E+0,2.5211E+0,2.4536E+0,2.4987E+0,
1242999,1.2131E+0,1.2167E+0,1.1061E+0,1.2013E+0,
1243015,2.0056E+0,1.4816E+0,1.1463E+0,1.1569E+0,
1243055,1.9445E+0,1.9034E+0,1.7241E+0,1.5879E+0,
1243073,2.2390E+0,2.0235E+0,2.1440E+0,2.2025E+0,
1243088,1.1314E+0,1.1095E+0,1.1462E+0,1.1366E+0,
1243110,1.0726E+0,1.1076E+0,1.1460E+0,1.1365E+0,
1243214,1.8175E+0,1.7485E+0,1.1928E+0,1.1375E+0,
1243218,1.0724E+0,1.1076E+0,1.1457E+0,1.1364E+0,
1243229,2.3941E+0,2.4492E+0,2.3988E+0,2.2628E+0,
1243299,1.3723E+0,1.1080E+0,1.1461E+0,1.1378E+0,
1243326,2.8694E+0,2.7939E+0,2.7649E+0,2.7904E+0,
1243327,2.3378E+0,2.2825E+0,2.3738E+0,2.3611E+0,
1243342,2.5930E+0,2.4337E+0,2.4574E+0,2.5226E+0,
1243384,1.9913E+0,1.8987E+0,1.4901E+0,1.4129E+0,
1243419,1.0721E+0,1.1079E+0,1.1456E+0,1.1365E+0,
1243478,2.0018E+0,1.9479E+0,1.4472E+0,1.2411E+0,
1243539,1.0718E+0,1.1076E+0,1.1457E+0,1.1370E+0,
1243573,2.5233E+0,2.4405E+0,2.4253E+0,2.4294E+0,
1243622,2.3422E+0,2.2276E+0,2.0590E+0,2.1070E+0,
1243635,1.5434E+0,1.1089E+0,1.1458E+0,1.1372E+0,
1243661,2.3200E+0,2.2714E+0,2.3503E+0,2.3163E+0,
1243669,1.4357E+0,1.1089E+0,1.1467E+0,1.1403E+0,
1243681,2.4186E+0,2.2785E+0,2.2573E+0,2.3147E+0,
1243681,3.2263E+0,3.0891E+0,3.0085E+0,3.1588E+0,
1243754,2.3999E+0,2.2962E+0,2.3051E+0,2.3306E+0,
1243764,2.2566E+0,2.1339E+0,1.8909E+0,1.9659E+0,
1243813,2.4313E+0,2.2326E+0,2.2037E+0,2.3131E+0,
1243851,2.7216E+0,2.8376E+0,2.7481E+0,2.5970E+0,
1243916,2.5989E+0,2.4392E+0,2.4682E+0,2.5342E+0,
1243918,2.3477E+0,2.3737E+0,2.2437E+0,2.1116E+0,
1243980,2.4870E+0,2.3687E+0,2.1914E+0,2.2239E+0,
1243999,1.0718E+0,1.1076E+0,1.1458E+0,1.1365E+0,
1244002,1.9595E+0,1.7690E+0,1.6440E+0,1.7280E+0,
1244042,2.4585E+0,2.3058E+0,2.3866E+0,2.4339E+0,
1244085,2.3835E+0,2.3994E+0,2.4707E+0,2.3699E+0,
1244088,2.4324E+0,2.4751E+0,2.3370E+0,2.2030E+0,
1244158,3.4950E+0,3.4954E+0,3.4174E+0,3.3836E+0,
1244186,1.0870E+0,1.1483E+0,1.1463E+0,1.1366E+0,
1244189,1.9935E+0,1.9276E+0,1.7827E+0,1.7661E+0,
1244213,1.0729E+0,1.1078E+0,1.1456E+0,1.1367E+0,
1244308,2.5175E+0,2.3455E+0,2.6004E+0,2.5648E+0,
1244310,1.8326E+0,1.4701E+0,1.1913E+0,1.3789E+0,
1244315,1.4545E+0,1.2531E+0,1.3473E+0,1.2336E+0,
1244318,1.0719E+0,1.1076E+0,1.1455E+0,1.1366E+0,
1244328,1.9548E+0,1.7426E+0,1.5805E+0,1.6745E+0,
1244360,2.0520E+0,1.8856E+0,1.8440E+0,1.9367E+0,
1244392,1.0715E+0,1.1076E+0,1.1456E+0,1.1363E+0,
1244521,1.0795E+0,1.1085E+0,1.1456E+0,1.1364E+0,
1244524,1.0963E+0,1.1081E+0,1.1458E+0,1.1366E+0,
1244555,2.7661E+0,2.6582E+0,2.4727E+0,2.5173E+0,
1244607,1.0718E+0,1.1076E+0,1.1454E+0,1.1366E+0,
1244629,2.9905E+0,2.8268E+0,2.7610E+0,2.8647E+0,
1244667,2.2356E+0,2.1667E+0,2.2523E+0,2.2196E+0,
1244732,1.0722E+0,1.1076E+0,1.1456E+0,1.1366E+0,
1244773,1.3629E+0,1.1270E+0,1.2983E+0,1.2303E+0,
1244781,2.4640E+0,2.3572E+0,2.2093E+0,2.2499E+0,
1244835,1.0718E+0,1.1078E+0,1.1457E+0,1.1366E+0,
1244846,1.1174E+0,1.1080E+0,1.1463E+0,1.1373E+0,
1244954,1.0724E+0,1.1078E+0,1.1457E+0,1.1366E+0,
1244987,2.1773E+0,2.0879E+0,2.0223E+0,2.0375E+0,
1244999,1.0718E+0,1.1076E+0,1.1456E+0,1.1366E+0,
1245026,2.2974E+0,2.1461E+0,2.2037E+0,2.2539E+0,
1245089,1.7937E+0,1.4983E+0,1.1458E+0,1.1368E+0,
1245090,1.0716E+0,1.1120E+0,1.1476E+0,1.1374E+0,
1245116,1.0719E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1245152,1.1493E+0,1.1182E+0,1.2949E+0,1.1369E+0,
1245171,1.0719E+0,1.1076E+0,1.1455E+0,1.1363E+0,
1245203,1.0734E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1245214,2.4795E+0,2.3749E+0,2.3897E+0,2.4158E+0,
1245218,1.7970E+0,1.1295E+0,1.1463E+0,1.3601E+0,
1245241,1.0718E+0,1.1076E+0,1.1456E+0,1.1364E+0,
1245280,1.5452E+0,1.4980E+0,1.1555E+0,1.1370E+0,
1245308,1.0721E+0,1.1076E+0,1.1456E+0,1.1366E+0,
1245336,1.0720E+0,1.1075E+0,1.1456E+0,1.1366E+0,
1245358,1.0720E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1245364,1.2206E+0,1.1218E+0,1.1457E+0,1.1363E+0,
1245463,1.0720E+0,1.1076E+0,1.1455E+0,1.1364E+0,
1245497,1.0719E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1245573,1.0719E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1245646,1.0718E+0,1.1078E+0,1.1456E+0,1.1366E+0,
1245671,1.0718E+0,1.1076E+0,1.1456E+0,1.1365E+0,
1245674,1.0728E+0,1.1078E+0,1.1458E+0,1.1364E+0,
1245698,2.2838E+0,2.2137E+0,2.1624E+0,2.1637E+0,
1245790,1.0724E+0,1.1078E+0,1.1458E+0,1.1365E+0,
1245854,2.0830E+0,1.8265E+0,1.3926E+0,1.7115E+0,
1245881,1.8436E+0,1.8268E+0,1.9354E+0,1.6437E+0,
1245912,1.8178E+0,1.4715E+0,1.2913E+0,1.3822E+0,
1245955,2.3590E+0,2.4062E+0,2.3176E+0,2.1870E+0,
1245999,1.0719E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1246113,2.1514E+0,2.0930E+0,1.8110E+0,1.7917E+0,
1246241,2.6909E+0,2.6243E+0,2.4081E+0,2.3977E+0,
1246254,1.8256E+0,1.6493E+0,1.8615E+0,1.8155E+0,
1246266,2.2229E+0,2.2163E+0,2.1780E+0,2.0879E+0,
1246315,1.4378E+0,1.1081E+0,1.1459E+0,1.1373E+0,
1246388,2.6124E+0,2.6362E+0,2.6197E+0,2.5320E+0,
1246413,1.0722E+0,1.1076E+0,1.1456E+0,1.1366E+0,
1246418,2.5012E+0,2.3491E+0,2.3754E+0,2.4314E+0,
1246428,2.1936E+0,1.9827E+0,1.8313E+0,2.0029E+0,
1246508,1.1985E+0,1.1091E+0,1.1458E+0,1.1368E+0,
1246543,2.1898E+0,2.0219E+0,1.9159E+0,2.0311E+0,
1246545,1.0722E+0,1.1083E+0,1.1459E+0,1.1371E+0,
1246553,1.0719E+0,1.1075E+0,1.1454E+0,1.1363E+0,
1246561,2.9766E+0,3.1342E+0,2.9711E+0,2.7744E+0,
1246694,2.1100E+0,2.0666E+0,1.7792E+0,1.6445E+0,
1246741,2.0970E+0,2.1173E+0,1.9871E+0,1.8586E+0,
1246769,2.2074E+0,2.1547E+0,1.9455E+0,1.9285E+0,
1246798,2.3765E+0,2.3346E+0,2.1478E+0,2.1084E+0,
1246801,1.0716E+0,1.1075E+0,1.1456E+0,1.1366E+0,
1246869,1.3054E+0,1.1082E+0,1.1458E+0,1.1368E+0,
1246907,1.0720E+0,1.1076E+0,1.1455E+0,1.1364E+0,
1246976,1.1036E+0,1.1388E+0,1.1471E+0,1.1368E+0,
1246992,1.1385E+0,1.1078E+0,1.1455E+0,1.1363E+0,
1246999,1.0719E+0,1.1076E+0,1.1457E+0,1.1365E+0,
1247008,3.0743E+0,3.1127E+0,3.2267E+0,3.1535E+0,
1247030,1.8865E+0,1.5885E+0,1.6323E+0,1.7633E+0,
1247059,1.0718E+0,1.1076E+0,1.1456E+0,1.1366E+0,
1247082,2.3309E+0,2.2803E+0,2.3663E+0,2.3342E+0,
1247101,1.7898E+0,1.5400E+0,1.6370E+0,1.6935E+0,
1247101,2.0517E+0,1.5968E+0,1.5696E+0,1.5864E+0,
1247103,1.1237E+0,1.1188E+0,1.1465E+0,1.1374E+0,
1247124,2.4503E+0,2.3335E+0,2.4519E+0,2.4838E+0,
1247164,1.0720E+0,1.1076E+0,1.1456E+0,1.1367E+0,
1247174,1.5744E+0,1.1285E+0,1.1465E+0,1.1378E+0,
1247212,2.3200E+0,2.3445E+0,2.4642E+0,2.2756E+0,
1247335,1.9443E+0,1.9479E+0,1.5821E+0,1.2246E+0,
1247361,1.0720E+0,1.1077E+0,1.1455E+0,1.1367E+0,
1247380,1.7316E+0,1.1086E+0,1.3035E+0,1.5230E+0,
1247447,2.1336E+0,2.0748E+0,2.1758E+0,2.1274E+0,
1247471,1.9767E+0,2.0019E+0,1.9843E+0,1.8434E+0,
1247500,1.0718E+0,1.1075E+0,1.1456E+0,1.1366E+0,
1247510,1.4179E+0,1.1116E+0,1.1457E+0,1.1367E+0,
1247519,1.5114E+0,1.1086E+0,1.1454E+0,1.1365E+0,
1247570,1.8859E+0,1.7240E+0,1.4448E+0,1.5014E+0,
1247616,1.3125E+0,1.1615E+0,1.1459E+0,1.1366E+0,
1247651,1.6583E+0,1.1089E+0,1.1463E+0,1.2198E+0,
1247854,1.0793E+0,1.1082E+0,1.1455E+0,1.1366E+0,
1247874,2.0175E+0,1.5968E+0,1.8715E+0,1.9525E+0,
1247907,1.1343E+0,1.1531E+0,1.1458E+0,1.1366E+0,
1247923,2.4136E+0,2.3443E+0,2.2497E+0,2.2456E+0,
1247976,1.7823E+0,1.3663E+0,1.6141E+0,1.7348E+0,
1247999,1.0720E+0,1.1076E+0,1.1457E+0,1.1366E+0,
1248030,1.6944E+0,1.2229E+0,1.1456E+0,1.1368E+0,
1248039,1.0718E+0,1.1077E+0,1.1456E+0,1.1365E+0,
1248076,2.1135E+0,1.9720E+0,1.7793E+0,1.8876E+0,
1248116,1.0719E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1248121,2.2267E+0,2.1772E+0,2.0634E+0,2.0377E+0,
1248184,2.2398E+0,2.1902E+0,1.9744E+0,1.9453E+0,
1248219,2.0097E+0,1.8569E+0,1.7525E+0,1.8201E+0,
1248229,2.3066E+0,2.3477E+0,2.3707E+0,2.2401E+0,
1248290,2.0517E+0,2.0448E+0,1.9593E+0,1.8747E+0,
1248337,2.5580E+0,2.4447E+0,2.4085E+0,2.4382E+0,
1248346,1.0743E+0,1.1077E+0,1.1456E+0,1.1367E+0,
1248358,1.9471E+0,1.8310E+0,1.9379E+0,1.9409E+0,
1248478,1.9816E+0,1.7317E+0,1.4303E+0,1.6536E+0,
1248495,1.2752E+0,1.1078E+0,1.1456E+0,1.1370E+0,
1248529,2.0886E+0,2.0203E+0,2.1554E+0,2.0997E+0,
1248545,1.2073E+0,1.1080E+0,1.1454E+0,1.1366E+0,
1248666,1.0718E+0,1.1076E+0,1.1454E+0,1.1366E+0,
1248716,1.0720E+0,1.1076E+0,1.1457E+0,1.1366E+0,
1248738,1.8631E+0,1.2303E+0,1.1786E+0,1.5805E+0,
1248784,1.9033E+0,1.5881E+0,1.6496E+0,1.7745E+0,
1248802,2.0450E+0,2.0303E+0,2.0801E+0,1.9833E+0,
1248853,1.1806E+0,1.2849E+0,1.1464E+0,1.1369E+0,
1248901,1.0718E+0,1.1078E+0,1.1456E+0,1.1368E+0,
1248932,1.0720E+0,1.1078E+0,1.1457E+0,1.1366E+0,
1248999,1.0718E+0,1.1077E+0,1.1455E+0,1.1367E+0,
1249033,1.0716E+0,1.1076E+0,1.1456E+0,1.1367E+0,
1249036,1.0728E+0,1.1078E+0,1.1458E+0,1.1366E+0,
1249051,1.0724E+0,1.1080E+0,1.1457E+0,1.1368E+0,
1249069,1.0901E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1249087,1.0717E+0,1.1077E+0,1.1456E+0,1.1367E+0,
1249137,2.1027E+0,1.9865E+0,2.0081E+0,2.0220E+0,
1249150,1.0719E+0,1.1075E+0,1.1456E+0,1.1368E+0,
1249163,1.0720E+0,1.1077E+0,1.1454E+0,1.1367E+0,
1249260,1.0723E+0,1.1076E+0,1.1454E+0,1.1366E+0,
1249292,1.0730E+0,1.1079E+0,1.1468E+0,1.1372E+0,
1249309,1.0720E+0,1.1078E+0,1.1455E+0,1.1368E+0,
1249313,1.0724E+0,1.1081E+0,1.1457E+0,1.1366E+0,
1249333,1.8006E+0,1.1164E+0,1.1643E+0,1.5136E+0,
1249376,1.3623E+0,1.2075E+0,1.3809E+0,1.1590E+0,
1249454,2.3282E+0,2.2893E+0,2.3692E+0,2.3294E+0,
1249467,1.0719E+0,1.1076E+0,1.1455E+0,1.1368E+0,
1249512,1.7045E+0,1.2278E+0,1.1458E+0,1.1370E+0,
1249551,2.4943E+0,2.4817E+0,2.5536E+0,2.4912E+0,
1249649,1.0718E+0,1.1076E+0,1.1457E+0,1.1367E+0,
1249710,2.2497E+0,2.1249E+0,1.8771E+0,1.9530E+0,
1249769,2.3975E+0,2.4115E+0,2.4313E+0,2.3373E+0,
1249799,3.5087E+0,3.5043E+0,3.4234E+0,3.3966E+0,
1249896,2.2449E+0,2.2363E+0,2.1407E+0,2.0602E+0,
1249905,1.0716E+0,1.1076E+0,1.1456E+0,1.1367E+0,
1249907,1.4381E+0,1.2203E+0,1.5100E+0,1.4131E+0,
1249926,1.8941E+0,1.5920E+0,1.1464E+0,1.1422E+0,
1249931,2.0906E+0,2.0767E+0,2.1746E+0,2.0566E+0,
1249951,3.4917E+0,3.4855E+0,3.4100E+0,3.3778E+0,
1249990,2.3714E+0,2.3459E+0,2.3609E+0,2.3081E+0,
1249999,1.0719E+0,1.1076E+0,1.1455E+0,1.1365E+0,
1250076,1.0720E+0,1.1078E+0,1.1455E+0,1.1366E+0,
1250116,1.7357E+0,1.6497E+0,1.3739E+0,1.2188E+0,
1250119,1.0719E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1250183,1.0725E+0,1.1077E+0,1.1456E+0,1.1369E+0,
1250202,1.7848E+0,1.7968E+0,1.6048E+0,1.2581E+0,
1250202,2.0796E+0,1.7087E+0,1.6800E+0,1.5391E+0,
1250275,1.0717E+0,1.1077E+0,1.1456E+0,1.1368E+0,
1250324,1.0720E+0,1.1076E+0,1.1454E+0,1.1368E+0,
1250335,2.6082E+0,2.5385E+0,2.6906E+0,2.6924E+0,
1250343,2.0728E+0,2.0388E+0,1.7097E+0,1.5594E+0,
1250353,2.4766E+0,2.3050E+0,2.3291E+0,2.4030E+0,
1250378,2.2648E+0,2.0366E+0,1.8456E+0,2.0077E+0,
1250400,1.0720E+0,1.1076E+0,1.1453E+0,1.1367E+0,
1250450,2.2829E+0,2.2500E+0,2.2220E+0,2.1840E+0,
1250612,2.1892E+0,2.0341E+0,1.9594E+0,2.0484E+0,
1250643,1.0720E+0,1.1076E+0,1.1455E+0,1.1366E+0,
1250674,1.0723E+0,1.1080E+0,1.1463E+0,1.1368E+0,
1250729,1.0729E+0,1.1077E+0,1.1452E+0,1.1368E+0,
1250737,1.0718E+0,1.1075E+0,1.1455E+0,1.1366E+0,
1250742,1.9757E+0,1.8593E+0,1.9084E+0,1.9224E+0,
1250837,1.6880E+0,1.7224E+0,1.3778E+0,1.1383E+0,
1250895,1.0718E+0,1.1077E+0,1.1457E+0,1.1367E+0,
1250904,1.8848E+0,1.1756E+0,1.1458E+0,1.1377E+0,
1250922,2.3212E+0,2.1313E+0,1.9228E+0,2.0148E+0,
1250930,2.6671E+0,2.6338E+0,2.4922E+0,2.4596E+0,
1250933,2.5211E+0,2.3929E+0,2.3362E+0,2.3767E+0,
1250981,2.2978E+0,2.2702E+0,2.1523E+0,2.0961E+0,
1250999,1.0719E+0,1.1078E+0,1.1455E+0,1.1368E+0,
1251061,1.0719E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1251064,1.0718E+0,1.1075E+0,1.1454E+0,1.1368E+0,
1251113,2.0165E+0,1.7648E+0,1.5358E+0,1.7474E+0,
1251131,1.0721E+0,1.1078E+0,1.1457E+0,1.1368E+0,
1251174,1.0718E+0,1.1076E+0,1.1455E+0,1.1367E+0,
1251187,1.1684E+0,1.1080E+0,1.1455E+0,1.1368E+0,
1251222,2.3298E+0,2.2737E+0,2.4117E+0,2.3601E+0,
1251236,2.3046E+0,2.1960E+0,2.1492E+0,2.1817E+0,
1251468,3.0272E+0,2.9889E+0,2.9173E+0,2.9125E+0,
1251469,2.3860E+0,2.3318E+0,2.4434E+0,2.4253E+0,
1251522,2.2779E+0,2.1949E+0,2.2189E+0,2.2100E+0,
1251571,2.4206E+0,2.2913E+0,2.0817E+0,2.1368E+0,
1251576,2.4079E+0,2.3183E+0,2.3066E+0,2.3126E+0,
1251576,1.1158E+0,1.1898E+0,1.1493E+0,1.1949E+0,
1251669,1.6285E+0,1.3648E+0,1.1710E+0,1.1501E+0,
1251828,1.0732E+0,1.1079E+0,1.1458E+0,1.1368E+0,
1251833,2.0509E+0,2.0426E+0,1.8242E+0,1.6526E+0,
1251883,2.0668E+0,1.9286E+0,1.8539E+0,1.9057E+0,
1251892,1.0720E+0,1.1076E+0,1.1454E+0,1.1367E+0,
1251980,1.4793E+0,1.1079E+0,1.1457E+0,1.1370E+0,
1251982,1.0729E+0,1.1076E+0,1.1463E+0,1.1370E+0,
1251999,1.0716E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1252019,2.1477E+0,2.0558E+0,1.9778E+0,1.9931E+0,
1252142,2.3151E+0,2.1174E+0,2.1050E+0,2.2114E+0,
1252187,2.3908E+0,2.2823E+0,2.2480E+0,2.2727E+0,
1252220,1.0718E+0,1.1078E+0,1.1453E+0,1.1366E+0,
1252233,2.5946E+0,2.6273E+0,2.5153E+0,2.4196E+0,
1252237,1.0718E+0,1.1075E+0,1.1454E+0,1.1366E+0,
1252255,3.4901E+0,3.4962E+0,3.4212E+0,3.3865E+0,
1252422,2.0499E+0,1.9017E+0,1.8120E+0,1.8991E+0,
1252554,2.1451E+0,2.1327E+0,2.0793E+0,2.0013E+0,
1252578,1.1273E+0,1.1083E+0,1.1456E+0,1.1366E+0,
1252639,1.0731E+0,1.1083E+0,1.1456E+0,1.1366E+0,
1252697,1.0719E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1252709,1.6408E+0,1.4377E+0,1.1463E+0,1.1370E+0,
1252744,1.0902E+0,1.1076E+0,1.1455E+0,1.1366E+0,
1252759,1.0721E+0,1.1078E+0,1.1461E+0,1.1369E+0,
1252792,1.0718E+0,1.1075E+0,1.1454E+0,1.1368E+0,
1252845,2.4673E+0,2.5271E+0,2.4331E+0,2.3008E+0,
1252854,2.1167E+0,2.0979E+0,2.2546E+0,2.0499E+0,
1252873,2.3493E+0,2.2347E+0,2.0814E+0,2.1288E+0,
1252912,1.0718E+0,1.1076E+0,1.1455E+0,1.1368E+0,
1252966,1.6486E+0,1.3626E+0,1.4781E+0,1.4198E+0,
1252995,1.7841E+0,1.6399E+0,1.5351E+0,1.4534E+0,
1252999,1.0718E+0,1.1077E+0,1.1456E+0,1.1368E+0,
1253026,2.7419E+0,2.7406E+0,2.8968E+0,2.8382E+0,
1253051,1.0723E+0,1.1078E+0,1.1457E+0,1.1367E+0,
1253063,1.0719E+0,1.1078E+0,1.1456E+0,1.1368E+0,
1253092,1.0718E+0,1.1077E+0,1.1456E+0,1.1366E+0,
1253098,2.3022E+0,2.3046E+0,2.3720E+0,2.2766E+0,
1253141,2.3771E+0,2.2724E+0,2.2854E+0,2.3101E+0,
1253191,1.0718E+0,1.1078E+0,1.1456E+0,1.1368E+0,
1253274,1.2212E+0,1.1080E+0,1.1454E+0,1.1369E+0,
1253314,1.9795E+0,1.8293E+0,1.3256E+0,1.4036E+0,
1253334,2.1510E+0,1.8982E+0,2.0873E+0,2.1238E+0,
1253365,1.0718E+0,1.1078E+0,1.1455E+0,1.1370E+0,
1253396,2.5319E+0,2.4436E+0,2.5849E+0,2.5788E+0,
1253405,1.0718E+0,1.1078E+0,1.1457E+0,1.1367E+0,
1253470,1.0719E+0,1.1076E+0,1.1456E+0,1.1368E+0,
1253501,1.1693E+0,1.1086E+0,1.1470E+0,1.1377E+0,
1253531,1.0719E+0,1.1076E+0,1.1455E+0,1.1369E+0,
1253653,2.0512E+0,1.8503E+0,1.6462E+0,1.8200E+0,
1253673,1.6663E+0,1.2191E+0,1.1460E+0,1.1373E+0,
1253718,1.7078E+0,1.2316E+0,1.1635E+0,1.2740E+0,
1253724,1.0718E+0,1.1076E+0,1.1454E+0,1.1366E+0,
1253762,2.3874E+0,2.3336E+0,2.3932E+0,2.3700E+0,
1253770,2.1198E+0,2.0393E+0,2.0946E+0,2.0999E+0,
1253794,1.1728E+0,1.1076E+0,1.1458E+0,1.1368E+0,
1253819,2.4189E+0,2.3132E+0,2.2175E+0,2.2524E+0,
1253839,2.0952E+0,2.0621E+0,2.1144E+0,2.0493E+0,
1253894,1.0719E+0,1.1078E+0,1.1456E+0,1.1367E+0,
1253895,1.0746E+0,1.1082E+0,1.1469E+0,1.1373E+0,
1253928,1.5904E+0,1.2234E+0,1.1457E+0,1.1370E+0,
1253996,2.8800E+0,2.8738E+0,2.5987E+0,2.5447E+0,
1253999,1.0716E+0,1.1076E+0,1.1453E+0,1.1368E+0,
1254014,2.1451E+0,2.1401E+0,2.1377E+0,2.0559E+0,
1254048,2.1002E+0,1.8547E+0,1.2972E+0,1.6025E+0,
1254145,1.9054E+0,1.8599E+0,1.3980E+0,1.2042E+0,
1254154,2.0733E+0,2.0280E+0,1.7201E+0,1.6188E+0,
1254174,2.6652E+0,2.7853E+0,2.7241E+0,2.5558E+0,
1254178,1.9155E+0,1.9544E+0,1.7903E+0,1.5057E+0,
1254202,1.0719E+0,1.1077E+0,1.1455E+0,1.1369E+0,
1254206,1.0720E+0,1.1077E+0,1.1454E+0,1.1367E+0,
1254265,1.0720E+0,1.1078E+0,1.1456E+0,1.1368E+0,
1254273,1.8460E+0,1.8037E+0,1.6068E+0,1.4047E+0,
1254275,1.0714E+0,1.1129E+0,1.1500E+0,1.1406E+0,
1254293,1.9834E+0,1.9106E+0,1.8708E+0,1.8445E+0,
1254318,1.0718E+0,1.1077E+0,1.1454E+0,1.1367E+0,
1254326,1.7674E+0,1.1107E+0,1.1460E+0,1.2256E+0,
1254418,3.4990E+0,3.3107E+0,3.0955E+0,3.2234E+0,
1254493,1.8996E+0,1.2973E+0,1.1511E+0,1.6062E+0,
1254493,2.6416E+0,2.6029E+0,2.5593E+0,2.5871E+0,
1254546,1.0719E+0,1.1077E+0,1.1458E+0,1.1368E+0,
1254617,2.2188E+0,2.1602E+0,2.2387E+0,2.2069E+0,
1254620,1.0741E+0,1.1081E+0,1.1465E+0,1.1373E+0,
1254689,2.3810E+0,2.4510E+0,2.3906E+0,2.2493E+0,
1254690,1.0766E+0,1.1136E+0,1.1442E+0,1.1427E+0,
1254714,1.0718E+0,1.1074E+0,1.1455E+0,1.1366E+0,
1254717,2.0371E+0,1.8997E+0,1.8306E+0,1.8839E+0,
1254726,1.8043E+0,1.3014E+0,1.1458E+0,1.1379E+0,
1254727,1.0717E+0,1.1248E+0,1.1554E+0,1.1405E+0,
1254799,2.6075E+0,2.4957E+0,2.3986E+0,2.4304E+0,
1254812,2.2014E+0,2.0322E+0,2.0921E+0,2.1536E+0,
1254878,2.3032E+0,2.1207E+0,2.0751E+0,2.1792E+0,
1254901,2.2666E+0,2.2927E+0,2.3205E+0,2.2064E+0,
