Timestamp,Channel1,Channel2,Channel3,Channel4 
174949335,2.5978E+0,2.6944E+0,2.7228E+0,2.6279E+0,
174949363,3.1616E+0,2.9274E+0,2.7079E+0,2.9430E+0,
174949399,2.5236E+0,2.4079E+0,2.4245E+0,2.4897E+0,
174949405,1.9838E+0,1.9807E+0,2.0653E+0,1.8496E+0,
174949417,1.0492E+0,1.0844E+0,1.1197E+0,1.1110E+0,
174949418,1.0846E+0,1.0820E+0,1.1244E+0,1.1102E+0,
174949425,2.3586E+0,2.4382E+0,2.3198E+0,2.1945E+0,
174949447,1.7809E+0,1.6276E+0,1.6889E+0,1.7086E+0,
174949465,1.7499E+0,1.6464E+0,1.1206E+0,1.1114E+0,
174949502,1.0493E+0,1.0845E+0,1.1198E+0,1.1113E+0,
174949564,1.9549E+0,1.4655E+0,1.6417E+0,1.8726E+0,
174949617,3.1678E+0,2.9237E+0,2.8770E+0,3.1069E+0,
174949623,1.0491E+0,1.0842E+0,1.1197E+0,1.1112E+0,
174949677,2.5841E+0,2.3718E+0,2.2261E+0,2.3848E+0,
174949705,3.4755E+0,3.5287E+0,3.0866E+0,2.9755E+0,
174949728,1.8993E+0,1.5382E+0,1.1256E+0,1.3561E+0,
174949729,1.0592E+0,1.1029E+0,1.1217E+0,1.1231E+0,
174949760,2.6200E+0,2.4284E+0,2.4500E+0,2.5802E+0,
174949778,1.9462E+0,1.5332E+0,1.7266E+0,1.9091E+0,
174949782,3.5321E+0,3.5233E+0,3.4495E+0,3.4190E+0,
174949785,2.2476E+0,2.2347E+0,2.2531E+0,2.2190E+0,
174949807,2.2828E+0,2.1915E+0,1.9024E+0,1.9811E+0,
174949808,2.1870E+0,2.0384E+0,2.1113E+0,2.1702E+0,
174949818,1.0498E+0,1.0844E+0,1.1197E+0,1.1113E+0,
174949834,3.3400E+0,3.1634E+0,3.0174E+0,3.2205E+0,
174949877,1.0492E+0,1.0844E+0,1.1198E+0,1.1112E+0,
174949891,1.5199E+0,1.4235E+0,1.1200E+0,1.1113E+0,
174949922,3.5295E+0,3.5227E+0,3.4431E+0,3.4120E+0,
174949942,2.4062E+0,2.2157E+0,2.2807E+0,2.3688E+0,
174949955,2.1785E+0,2.1318E+0,1.9016E+0,1.8941E+0,
174949998,2.6252E+0,2.5789E+0,2.4669E+0,2.4964E+0,
174949999,1.0495E+0,1.0877E+0,1.1220E+0,1.1138E+0,
174950092,2.4512E+0,2.2917E+0,2.2832E+0,2.3785E+0,
174950120,2.9864E+0,2.8909E+0,2.5843E+0,2.6960E+0,
174950132,2.6109E+0,2.6445E+0,2.7395E+0,2.7002E+0,
174950184,2.2963E+0,2.3068E+0,2.2785E+0,2.2243E+0,
174950193,1.5897E+0,1.4828E+0,1.1198E+0,1.1111E+0,
174950211,3.5334E+0,3.5294E+0,3.4465E+0,3.4158E+0,
174950252,3.5306E+0,3.5209E+0,3.4353E+0,3.4094E+0,
174950277,1.8731E+0,1.7262E+0,1.8733E+0,1.8806E+0,
174950280,1.5213E+0,1.0949E+0,1.1198E+0,1.1112E+0,
174950294,1.4931E+0,1.3259E+0,1.1202E+0,1.1111E+0,
174950313,2.7727E+0,2.5452E+0,2.3446E+0,2.5065E+0,
174950366,1.9814E+0,1.6663E+0,1.3660E+0,1.7212E+0,
174950369,2.2080E+0,2.1676E+0,1.8575E+0,1.8656E+0,
174950377,2.1759E+0,2.0079E+0,1.4407E+0,1.7653E+0,
174950384,3.5344E+0,3.5271E+0,3.4437E+0,3.4138E+0,
174950384,1.1517E+0,1.1108E+0,1.0973E+0,1.1304E+0,
174950403,2.1636E+0,1.9893E+0,2.0237E+0,2.1071E+0,
174950418,3.5295E+0,3.5234E+0,3.4423E+0,3.4113E+0,
174950440,2.2856E+0,2.1989E+0,2.2392E+0,2.2613E+0,
174950462,1.9355E+0,1.9035E+0,1.9300E+0,1.8925E+0,
174950471,2.0075E+0,1.5466E+0,1.1210E+0,1.5477E+0,
174950475,1.3771E+0,1.0911E+0,1.1198E+0,1.1113E+0,
174950532,2.9491E+0,2.9928E+0,3.0373E+0,3.0226E+0,
174950548,2.8930E+0,2.9576E+0,2.8493E+0,2.8133E+0,
174950562,2.7125E+0,2.6729E+0,2.4854E+0,2.5126E+0,
174950586,1.9557E+0,2.0011E+0,1.9261E+0,1.7515E+0,
174950617,1.5372E+0,1.5292E+0,1.1211E+0,1.1116E+0,
174950647,3.5231E+0,3.5248E+0,3.4287E+0,3.2092E+0,
174950724,1.0492E+0,1.0844E+0,1.1197E+0,1.1113E+0,
174950761,2.5499E+0,2.5315E+0,2.2745E+0,2.2444E+0,
174950780,3.5271E+0,3.4996E+0,3.0632E+0,3.2627E+0,
174950845,1.3831E+0,1.0888E+0,1.1198E+0,1.1111E+0,
174950858,2.8350E+0,2.9388E+0,2.9247E+0,2.8504E+0,
174950860,2.4716E+0,2.3946E+0,2.4558E+0,2.4833E+0,
174950864,2.2530E+0,2.2496E+0,2.1368E+0,2.0873E+0,
174950864,3.2830E+0,3.2551E+0,2.8873E+0,2.9462E+0,
174950893,1.0494E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174950900,3.3647E+0,3.5142E+0,3.4447E+0,3.4134E+0,
174950911,2.2796E+0,2.2628E+0,2.0343E+0,1.9762E+0,
174950918,2.0238E+0,1.5995E+0,1.5277E+0,1.8825E+0,
174950932,2.6293E+0,2.4684E+0,2.3679E+0,2.4892E+0,
174950932,2.8456E+0,2.5984E+0,2.4294E+0,2.6258E+0,
174950947,1.0493E+0,1.0844E+0,1.1197E+0,1.1112E+0,
174950953,3.5300E+0,3.5237E+0,3.4362E+0,3.4103E+0,
174950999,1.0492E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174951040,2.2486E+0,2.1578E+0,2.1855E+0,2.2150E+0,
174951105,3.1711E+0,3.2164E+0,3.0979E+0,3.0980E+0,
174951117,1.9365E+0,1.4838E+0,1.1200E+0,1.1861E+0,
174951133,3.5334E+0,3.5257E+0,3.4441E+0,3.4148E+0,
174951156,3.5289E+0,3.5216E+0,3.4411E+0,3.4101E+0,
174951173,2.4169E+0,2.2210E+0,2.2053E+0,2.3322E+0,
174951183,2.3846E+0,2.2178E+0,2.2383E+0,2.3289E+0,
174951217,1.8012E+0,1.1222E+0,1.1201E+0,1.3268E+0,
174951226,2.3787E+0,2.3190E+0,2.2352E+0,2.2499E+0,
174951257,2.2238E+0,2.1612E+0,2.0631E+0,2.0921E+0,
174951263,2.6142E+0,2.4910E+0,2.6111E+0,2.6781E+0,
174951273,1.2237E+0,1.0844E+0,1.1199E+0,1.1112E+0,
174951280,1.0493E+0,1.0844E+0,1.1199E+0,1.1112E+0,
174951359,3.0787E+0,2.9842E+0,3.0308E+0,3.1294E+0,
174951378,1.8629E+0,1.4568E+0,1.1200E+0,1.1169E+0,
174951437,1.6504E+0,1.1942E+0,1.1200E+0,1.1137E+0,
174951480,2.2040E+0,2.1261E+0,1.9484E+0,2.0038E+0,
174951493,1.9327E+0,1.8940E+0,1.2263E+0,1.1156E+0,
174951506,3.1052E+0,3.0107E+0,2.9510E+0,3.0599E+0,
174951517,2.1812E+0,2.0109E+0,1.6254E+0,1.9043E+0,
174951564,1.0492E+0,1.0844E+0,1.1200E+0,1.1112E+0,
174951621,1.0493E+0,1.0844E+0,1.1199E+0,1.1111E+0,
174951626,2.3780E+0,2.2927E+0,2.3533E+0,2.3766E+0,
174951659,2.7666E+0,2.7344E+0,2.6070E+0,2.6373E+0,
174951697,2.1210E+0,1.9951E+0,1.3619E+0,1.6000E+0,
174951798,3.4245E+0,3.3650E+0,3.4481E+0,3.4186E+0,
174951835,2.0468E+0,2.0356E+0,1.9833E+0,1.9391E+0,
174951877,3.0719E+0,2.9106E+0,2.6830E+0,2.8598E+0,
174951880,2.1690E+0,1.9931E+0,1.5977E+0,1.9057E+0,
174951904,2.8856E+0,2.7524E+0,2.4399E+0,2.5624E+0,
174951930,1.6473E+0,1.5446E+0,1.4390E+0,1.3901E+0,
174951943,2.8485E+0,2.9230E+0,2.7430E+0,2.6764E+0,
174951994,2.6166E+0,2.6132E+0,2.3973E+0,2.3749E+0,
174951999,1.0492E+0,1.0842E+0,1.1199E+0,1.1111E+0,
174952000,3.5761E+0,3.5429E+0,3.4603E+0,3.4229E+0,
174952001,1.6109E+0,1.6008E+0,1.1199E+0,1.1113E+0,
174952003,1.9494E+0,1.6676E+0,1.1207E+0,1.2652E+0,
174952039,2.2478E+0,2.1635E+0,1.9594E+0,2.0124E+0,
174952087,1.0494E+0,1.0844E+0,1.1197E+0,1.1113E+0,
174952088,1.0707E+0,1.0828E+0,1.1227E+0,1.1103E+0,
174952113,1.0507E+0,1.0866E+0,1.1197E+0,1.1112E+0,
174952135,1.0492E+0,1.0846E+0,1.1202E+0,1.1113E+0,
174952195,1.0495E+0,1.0845E+0,1.1198E+0,1.1111E+0,
174952204,1.8157E+0,1.4888E+0,1.1198E+0,1.1113E+0,
174952215,2.9498E+0,3.1070E+0,3.1100E+0,2.9944E+0,
174952236,1.0510E+0,1.0846E+0,1.1198E+0,1.1110E+0,
174952263,2.4481E+0,2.2936E+0,2.3809E+0,2.4540E+0,
174952345,2.1232E+0,2.0325E+0,1.8952E+0,1.9616E+0,
174952417,3.0727E+0,3.0274E+0,3.1059E+0,3.1746E+0,
174952434,1.8838E+0,1.6800E+0,1.1208E+0,1.1261E+0,
174952470,1.3960E+0,1.3254E+0,1.1202E+0,1.1111E+0,
174952477,1.0493E+0,1.0842E+0,1.1199E+0,1.1112E+0,
174952507,3.4999E+0,3.5233E+0,3.4256E+0,3.4077E+0,
174952513,2.6832E+0,2.6770E+0,2.5951E+0,2.5881E+0,
174952524,2.7282E+0,2.6241E+0,2.4377E+0,2.5231E+0,
174952616,2.1397E+0,2.0057E+0,1.4350E+0,1.6856E+0,
174952769,1.7876E+0,1.0952E+0,1.1199E+0,1.1113E+0,
174952785,3.5341E+0,3.5266E+0,3.4463E+0,3.4149E+0,
174952790,2.6069E+0,2.4742E+0,2.4196E+0,2.5136E+0,
174952810,1.0493E+0,1.0843E+0,1.1198E+0,1.1109E+0,
174952817,1.0493E+0,1.0843E+0,1.1200E+0,1.1111E+0,
174952843,2.7720E+0,2.8685E+0,2.6586E+0,2.5631E+0,
174952862,2.7828E+0,2.8454E+0,2.6444E+0,2.5812E+0,
174952889,2.6171E+0,2.5838E+0,2.3439E+0,2.3499E+0,
174952917,2.6214E+0,2.6502E+0,2.6077E+0,2.5690E+0,
174952940,1.0493E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174952948,2.4300E+0,2.4093E+0,2.2158E+0,2.1867E+0,
174952969,1.8868E+0,1.7782E+0,1.3421E+0,1.3401E+0,
174952999,1.0494E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174953016,2.2030E+0,2.1242E+0,2.0265E+0,2.0625E+0,
174953023,2.7800E+0,2.7722E+0,2.7931E+0,2.8067E+0,
174953073,1.4116E+0,1.0972E+0,1.1293E+0,1.1958E+0,
174953124,1.0492E+0,1.0844E+0,1.1199E+0,1.1109E+0,
174953163,2.5437E+0,2.5556E+0,2.4487E+0,2.4180E+0,
174953164,3.1779E+0,2.8967E+0,2.7493E+0,2.9980E+0,
174953212,3.3018E+0,3.0128E+0,3.2606E+0,3.4156E+0,
174953226,3.0726E+0,2.8237E+0,2.6675E+0,2.9029E+0,
174953253,1.0492E+0,1.0843E+0,1.1199E+0,1.1111E+0,
174953264,3.5304E+0,3.5322E+0,3.4430E+0,3.4101E+0,
174953278,1.0491E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174953303,1.4170E+0,1.0939E+0,1.1198E+0,1.1113E+0,
174953312,2.2531E+0,2.1293E+0,2.2217E+0,2.2608E+0,
174953407,2.1198E+0,1.9533E+0,2.0274E+0,2.0968E+0,
174953413,1.0492E+0,1.0844E+0,1.1198E+0,1.1112E+0,
174953429,1.0494E+0,1.0846E+0,1.1199E+0,1.1111E+0,
174953485,2.2736E+0,2.3044E+0,2.3320E+0,2.2581E+0,
174953492,1.5504E+0,1.0949E+0,1.1197E+0,1.1113E+0,
174953526,3.0590E+0,2.8924E+0,2.6366E+0,2.8212E+0,
174953528,2.0137E+0,1.8082E+0,1.6720E+0,1.8299E+0,
174953548,2.5810E+0,2.5229E+0,2.2538E+0,2.2785E+0,
174953554,2.5337E+0,2.3765E+0,2.4173E+0,2.5118E+0,
174953588,3.3798E+0,3.5200E+0,3.4449E+0,3.4083E+0,
174953606,1.6900E+0,1.1178E+0,1.1199E+0,1.1317E+0,
174953619,1.0493E+0,1.0843E+0,1.1197E+0,1.1111E+0,
174953642,2.5016E+0,2.4939E+0,2.2825E+0,2.2408E+0,
174953671,2.3515E+0,2.2822E+0,2.0744E+0,2.1075E+0,
174953674,1.0867E+0,1.0849E+0,1.1199E+0,1.1111E+0,
174953679,2.5442E+0,2.5933E+0,2.4634E+0,2.3964E+0,
174953720,3.1041E+0,3.1386E+0,3.0300E+0,3.0324E+0,
174953752,1.0490E+0,1.0845E+0,1.1197E+0,1.1113E+0,
174953754,2.5059E+0,2.3637E+0,2.2967E+0,2.3911E+0,
174953754,2.8705E+0,2.7641E+0,2.6480E+0,2.6800E+0,
174953755,1.9756E+0,1.8855E+0,1.9721E+0,1.9246E+0,
174953793,3.5338E+0,3.5226E+0,3.1060E+0,3.4085E+0,
174953845,3.5298E+0,3.5233E+0,3.4450E+0,3.4137E+0,
174953872,2.9411E+0,2.8905E+0,2.9704E+0,3.0249E+0,
174953880,2.5566E+0,2.5037E+0,2.3964E+0,2.4195E+0,
174953885,3.5293E+0,3.5253E+0,3.4425E+0,3.4128E+0,
174953912,2.1693E+0,2.0674E+0,1.9714E+0,2.0352E+0,
174953970,2.0956E+0,1.8975E+0,1.1493E+0,1.5122E+0,
174953983,3.5297E+0,3.5244E+0,3.4438E+0,3.4121E+0,
174953999,1.0492E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174954007,1.0492E+0,1.0845E+0,1.1198E+0,1.1112E+0,
174954033,1.6844E+0,1.1374E+0,1.1200E+0,1.1447E+0,
174954035,2.4853E+0,2.5002E+0,2.4625E+0,2.4291E+0,
174954055,1.0493E+0,1.0843E+0,1.1199E+0,1.1112E+0,
174954089,1.0492E+0,1.0844E+0,1.1196E+0,1.1113E+0,
174954097,1.4615E+0,1.2565E+0,1.1197E+0,1.1113E+0,
174954109,2.2791E+0,2.2460E+0,2.0438E+0,2.0302E+0,
174954141,2.9086E+0,2.8842E+0,2.8312E+0,2.8641E+0,
174954151,2.8819E+0,2.9049E+0,2.5500E+0,2.5198E+0,
174954159,1.7151E+0,1.6411E+0,1.1209E+0,1.1114E+0,
174954244,3.0935E+0,2.8311E+0,2.5963E+0,2.8234E+0,
174954292,3.5354E+0,3.5296E+0,3.4481E+0,3.4176E+0,
174954344,1.0492E+0,1.0845E+0,1.1200E+0,1.1112E+0,
174954372,2.1233E+0,2.0647E+0,1.9805E+0,1.9918E+0,
174954375,1.9528E+0,1.7220E+0,1.1588E+0,1.3886E+0,
174954394,2.9059E+0,2.8266E+0,2.6629E+0,2.7481E+0,
174954396,1.0492E+0,1.0843E+0,1.1197E+0,1.1111E+0,
174954398,2.4014E+0,2.3442E+0,2.1376E+0,2.1695E+0,
174954402,2.3234E+0,2.2966E+0,2.1613E+0,2.1386E+0,
174954424,2.3760E+0,2.2801E+0,2.3373E+0,2.3683E+0,
174954450,3.2390E+0,3.2856E+0,3.1541E+0,3.1614E+0,
174954453,3.5324E+0,3.5267E+0,3.4428E+0,3.4146E+0,
174954498,2.2795E+0,2.2582E+0,2.0436E+0,2.0052E+0,
174954498,3.5296E+0,3.5100E+0,3.4318E+0,3.4041E+0,
174954500,2.4966E+0,2.4708E+0,2.2198E+0,2.1969E+0,
174954503,1.6560E+0,1.2767E+0,1.4155E+0,1.6106E+0,
174954555,3.5293E+0,3.4048E+0,3.1847E+0,3.4092E+0,
174954617,2.0865E+0,1.8549E+0,1.9990E+0,2.0791E+0,
174954655,1.7847E+0,1.2421E+0,1.1204E+0,1.2681E+0,
174954685,2.0997E+0,1.7903E+0,1.4998E+0,1.8973E+0,
174954702,1.0492E+0,1.0846E+0,1.1198E+0,1.1113E+0,
174954705,3.5323E+0,3.5245E+0,3.4445E+0,3.4130E+0,
174954734,2.1129E+0,2.1488E+0,2.0047E+0,1.8739E+0,
174954756,3.5251E+0,3.5197E+0,3.4349E+0,3.4063E+0,
174954833,2.4954E+0,2.5230E+0,2.3193E+0,2.2420E+0,
174954884,2.2166E+0,2.0431E+0,1.9212E+0,2.0660E+0,
174954927,2.4649E+0,2.4337E+0,2.4591E+0,2.4657E+0,
174954935,2.9911E+0,3.0676E+0,2.7119E+0,2.6234E+0,
174954951,2.2510E+0,2.1669E+0,1.8717E+0,1.9388E+0,
174954953,3.5287E+0,3.5237E+0,3.4421E+0,3.4095E+0,
174954994,3.0198E+0,2.8014E+0,2.5147E+0,2.7030E+0,
174954999,1.0494E+0,1.0846E+0,1.1199E+0,1.1111E+0,
174955099,1.2876E+0,1.0859E+0,1.1197E+0,1.1112E+0,
174955100,2.4434E+0,2.3997E+0,2.3086E+0,2.3254E+0,
174955110,2.9769E+0,2.7853E+0,3.0387E+0,3.1039E+0,
174955138,1.8556E+0,1.7066E+0,1.4384E+0,1.4658E+0,
174955155,1.2918E+0,1.0853E+0,1.1197E+0,1.1112E+0,
174955162,2.5594E+0,2.3582E+0,2.1983E+0,2.3555E+0,
174955173,2.3992E+0,2.2106E+0,2.0836E+0,2.2354E+0,
174955193,2.7192E+0,2.7563E+0,2.4563E+0,2.3802E+0,
174955209,1.0493E+0,1.0846E+0,1.1198E+0,1.1111E+0,
174955211,3.5332E+0,3.5273E+0,3.4456E+0,3.4156E+0,
174955247,3.5257E+0,3.5163E+0,3.4401E+0,3.4091E+0,
174955253,3.2160E+0,2.9827E+0,2.8384E+0,3.0760E+0,
174955260,1.6048E+0,1.3571E+0,1.1202E+0,1.1116E+0,
174955273,2.8097E+0,2.7097E+0,2.3878E+0,2.4743E+0,
174955286,1.1615E+0,1.0846E+0,1.1198E+0,1.1111E+0,
174955299,1.0494E+0,1.0845E+0,1.1197E+0,1.1112E+0,
174955312,2.3876E+0,2.4253E+0,2.3568E+0,2.2874E+0,
174955313,2.2942E+0,2.2328E+0,2.2852E+0,2.2759E+0,
174955317,1.9811E+0,1.8553E+0,1.1227E+0,1.1263E+0,
174955318,2.6511E+0,2.5988E+0,2.4565E+0,2.4790E+0,
174955338,2.1974E+0,2.1439E+0,1.8531E+0,1.8491E+0,
174955358,1.5887E+0,1.6014E+0,1.1204E+0,1.1112E+0,
174955374,2.1859E+0,1.9597E+0,1.8948E+0,2.0680E+0,
174955409,2.6500E+0,2.6424E+0,2.3521E+0,2.3281E+0,
174955414,2.3681E+0,2.3088E+0,2.2832E+0,2.2965E+0,
174955416,2.1097E+0,1.8647E+0,2.0417E+0,2.1005E+0,
174955420,1.9102E+0,1.8118E+0,1.1233E+0,1.1118E+0,
174955423,3.5297E+0,3.5265E+0,3.4451E+0,3.4150E+0,
174955442,2.8812E+0,2.9423E+0,2.6084E+0,2.5193E+0,
174955551,1.0497E+0,1.0845E+0,1.1198E+0,1.1113E+0,
174955557,1.9786E+0,1.8332E+0,1.8547E+0,1.9072E+0,
174955561,2.6430E+0,2.6909E+0,2.5310E+0,2.4746E+0,
174955583,2.7187E+0,2.7900E+0,2.5346E+0,2.4381E+0,
174955603,3.5310E+0,3.4147E+0,2.9098E+0,3.0581E+0,
174955636,1.8675E+0,1.8752E+0,1.8570E+0,1.7501E+0,
174955652,2.2449E+0,2.0378E+0,1.9486E+0,2.1265E+0,
174955695,1.8206E+0,1.7558E+0,1.2174E+0,1.1191E+0,
174955712,2.6252E+0,2.5156E+0,2.4633E+0,2.5372E+0,
174955715,2.4295E+0,2.4115E+0,2.2148E+0,2.1899E+0,
174955717,3.4494E+0,3.5266E+0,3.4426E+0,3.2855E+0,
174955723,1.0499E+0,1.0850E+0,1.1195E+0,1.1111E+0,
174955726,3.5246E+0,3.3678E+0,3.1274E+0,3.4093E+0,
174955744,2.8451E+0,2.8566E+0,2.7608E+0,2.7643E+0,
174955779,2.6453E+0,2.5379E+0,2.3689E+0,2.4481E+0,
174955873,1.0492E+0,1.0845E+0,1.1198E+0,1.1112E+0,
174955878,2.4815E+0,2.4284E+0,2.5060E+0,2.5166E+0,
174955946,2.5783E+0,2.7341E+0,2.6834E+0,2.5334E+0,
174955985,1.9343E+0,1.7866E+0,1.6738E+0,1.7593E+0,
174955990,1.0491E+0,1.0842E+0,1.1197E+0,1.1112E+0,
174955999,1.0492E+0,1.0846E+0,1.1198E+0,1.1112E+0,
174956030,2.2935E+0,2.3423E+0,2.2162E+0,2.0977E+0,
174956071,2.4410E+0,2.3570E+0,2.4546E+0,2.4786E+0,
174956123,1.7531E+0,1.8560E+0,1.7493E+0,1.4587E+0,
174956123,2.9507E+0,2.9055E+0,3.0065E+0,3.0819E+0,
174956137,2.0084E+0,1.5829E+0,1.3995E+0,1.8281E+0,
174956142,2.7032E+0,2.5349E+0,2.5074E+0,2.6347E+0,
174956160,2.7895E+0,2.7895E+0,2.6626E+0,2.6643E+0,
174956215,1.0493E+0,1.0843E+0,1.1199E+0,1.1111E+0,
174956236,2.8972E+0,3.0625E+0,2.8366E+0,2.6895E+0,
174956242,1.0492E+0,1.0844E+0,1.1197E+0,1.1112E+0,
174956320,2.6575E+0,2.7391E+0,2.8051E+0,2.7176E+0,
174956341,1.0493E+0,1.0844E+0,1.1197E+0,1.1113E+0,
174956380,3.5392E+0,3.5319E+0,3.4504E+0,3.4202E+0,
174956406,1.3657E+0,1.1490E+0,1.1245E+0,1.1161E+0,
174956495,1.0492E+0,1.0844E+0,1.1200E+0,1.1111E+0,
174956511,2.3084E+0,2.3550E+0,2.2593E+0,2.1633E+0,
174956537,2.2852E+0,2.1724E+0,2.0802E+0,2.1477E+0,
174956545,2.5085E+0,2.3051E+0,2.2672E+0,2.3984E+0,
174956551,3.1863E+0,2.9449E+0,2.9034E+0,3.1344E+0,
174956595,2.3024E+0,2.2968E+0,2.0745E+0,2.0073E+0,
174956613,3.1365E+0,2.9387E+0,3.1992E+0,3.3009E+0,
174956624,3.5325E+0,3.5257E+0,3.4424E+0,3.4106E+0,
174956647,1.8182E+0,1.5827E+0,1.1202E+0,1.1121E+0,
174956668,1.9695E+0,1.9715E+0,1.5786E+0,1.2903E+0,
174956696,2.6542E+0,2.7532E+0,2.5350E+0,2.4134E+0,
174956738,1.0493E+0,1.0845E+0,1.1197E+0,1.1113E+0,
174956739,1.0906E+0,1.0826E+0,1.1253E+0,1.1100E+0,
174956755,1.0493E+0,1.0844E+0,1.1199E+0,1.1113E+0,
174956853,1.0982E+0,1.0952E+0,1.1200E+0,1.1115E+0,
174956881,2.9973E+0,3.0727E+0,3.1932E+0,3.1510E+0,
174956889,3.3000E+0,3.4746E+0,3.1988E+0,3.1180E+0,
174956891,1.0795E+0,1.0874E+0,1.1194E+0,1.1113E+0,
174956899,2.1141E+0,2.0809E+0,1.9940E+0,1.9731E+0,
174956927,1.8420E+0,1.8991E+0,1.5672E+0,1.1886E+0,
174956928,2.2472E+0,2.0957E+0,1.9272E+0,2.0667E+0,
174956976,2.2572E+0,2.1931E+0,2.2232E+0,2.2240E+0,
174956986,1.0493E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174956989,1.8117E+0,1.8520E+0,1.8806E+0,1.6863E+0,
174956999,1.0492E+0,1.0844E+0,1.1198E+0,1.1111E+0,
174957020,1.9519E+0,1.3973E+0,1.7011E+0,1.8841E+0,
174957056,2.4278E+0,2.3981E+0,2.3309E+0,2.3225E+0,
174957108,2.4459E+0,2.3691E+0,2.1279E+0,2.1539E+0,
174957173,1.5706E+0,1.0848E+0,1.1200E+0,1.1622E+0,
174957178,2.3172E+0,2.3221E+0,2.3250E+0,2.2783E+0,
174957191,3.5363E+0,3.5267E+0,3.4447E+0,3.4183E+0,
174957192,2.1006E+0,2.1714E+0,2.1560E+0,2.0353E+0,
174957199,2.2292E+0,2.0378E+0,1.6066E+0,1.8876E+0,
174957234,1.0493E+0,1.0844E+0,1.1198E+0,1.1113E+0,
174957242,1.0493E+0,1.0844E+0,1.1199E+0,1.1112E+0,
174957245,1.0494E+0,1.0842E+0,1.1196E+0,1.1111E+0,
174957249,1.0491E+0,1.0844E+0,1.1197E+0,1.1111E+0,
174957329,2.6217E+0,2.5161E+0,2.5515E+0,2.6221E+0,
174957329,1.9854E+0,1.3752E+0,1.7719E+0,1.3326E+0,
174957394,3.5345E+0,3.5273E+0,3.4458E+0,3.4147E+0,
174957413,2.0711E+0,1.9583E+0,1.5018E+0,1.6248E+0,
174957420,2.3485E+0,2.3718E+0,2.4998E+0,2.3342E+0,
174957438,2.0877E+0,2.0495E+0,1.9149E+0,1.8854E+0,
174957453,2.8931E+0,3.0720E+0,3.1868E+0,2.9027E+0,
174957467,2.2764E+0,2.1697E+0,2.2411E+0,2.2777E+0,
174957530,1.0945E+0,1.0845E+0,1.1197E+0,1.1113E+0,
174957545,3.5269E+0,3.5200E+0,3.4448E+0,3.4125E+0,
174957599,3.5298E+0,3.5242E+0,3.4409E+0,3.4110E+0,
174957614,2.0028E+0,1.9388E+0,1.8655E+0,1.8479E+0,
174957622,1.0492E+0,1.0842E+0,1.1199E+0,1.1113E+0,
174957631,1.0493E+0,1.0842E+0,1.1198E+0,1.1110E+0,
174957660,2.5089E+0,2.3185E+0,2.1700E+0,2.3141E+0,
174957715,1.9818E+0,1.9652E+0,1.9867E+0,1.9319E+0,
174957731,2.8003E+0,2.8624E+0,2.8857E+0,2.8402E+0,
174957771,3.4404E+0,3.0964E+0,3.4278E+0,3.4101E+0,
174957825,3.5325E+0,3.5275E+0,3.4422E+0,3.4125E+0,
174957827,3.5278E+0,3.5204E+0,3.4357E+0,3.4093E+0,
174957934,1.9199E+0,1.7459E+0,1.7419E+0,1.8099E+0,
174957942,2.5054E+0,2.3150E+0,2.2608E+0,2.3917E+0,
174957973,1.0493E+0,1.0845E+0,1.1200E+0,1.1114E+0,
174957974,2.5068E+0,2.6004E+0,2.6619E+0,2.5501E+0,
174957986,2.0487E+0,2.0997E+0,1.9525E+0,1.7729E+0,
174957999,1.0494E+0,1.0846E+0,1.1197E+0,1.1112E+0,
174958013,1.0494E+0,1.0845E+0,1.1197E+0,1.1113E+0,
174958033,3.1845E+0,2.9874E+0,3.2427E+0,3.3929E+0,
174958107,2.9734E+0,2.7985E+0,2.7612E+0,2.9150E+0,
174958123,2.4652E+0,2.2975E+0,2.3438E+0,2.4350E+0,
174958161,2.1769E+0,2.0519E+0,1.8171E+0,1.9531E+0,
174958162,1.3804E+0,1.3427E+0,1.1365E+0,1.1259E+0,
174958178,3.5343E+0,3.5273E+0,3.4443E+0,3.4141E+0,
174958180,2.4776E+0,2.4269E+0,2.4583E+0,2.4689E+0,
174958187,2.6637E+0,2.6528E+0,2.5711E+0,2.5673E+0,
174958206,2.5679E+0,2.6420E+0,2.5291E+0,2.4344E+0,
174958211,1.0804E+0,1.0959E+0,1.1213E+0,1.1114E+0,
174958230,2.7130E+0,2.5216E+0,2.3441E+0,2.4924E+0,
174958242,2.5091E+0,2.6213E+0,2.5854E+0,2.4615E+0,
174958253,1.2969E+0,1.0845E+0,1.1198E+0,1.1114E+0,
174958260,1.0493E+0,1.0844E+0,1.1199E+0,1.1111E+0,
174958272,2.3995E+0,2.4169E+0,2.2281E+0,2.1558E+0,
174958280,1.0497E+0,1.0844E+0,1.1199E+0,1.1113E+0,
174958282,1.7760E+0,1.2040E+0,1.2051E+0,1.5698E+0,
174958397,3.5133E+0,3.5220E+0,3.4450E+0,3.4152E+0,
