TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
218788535,True,1.012814,2.281052,1.276081,0.0075
218788535,True,1.207478,3.620576,0.730625,4.060065
218788535,True,1.894064,1.858558,2.174809,4.235944
218788535,True,2.47021,2.734578,2.347178,2.364793
218788535,True,3.780421,3.921,0.856065,1.596186
218788535,True,3.885081,3.444629,1.770963,0.238358
218788535,True,4.218741,1.277251,2.069598,1.857732
218788536,True,1.009718,3.810904,3.051792,2.68187
218788536,True,1.19,0.802393,1.065798,3.250034
218788536,True,2.108889,2.143294,1.774816,2.726115
218788536,True,2.124922,0.169066,0.062273,0.555985
218788536,True,2.616431,2.616707,3.850126,3.8846
218788536,True,2.752262,0.902581,2.382409,2.400024
218788536,True,3.307834,2.004298,2.250569,0.894048
218788536,True,3.369626,4.126467,1.536871,2.417639
218788536,True,3.801064,0.612615,3.342721,0.823587
218788536,True,3.796179,3.814069,1.57685,2.351582
218788536,True,4.235737,1.187661,2.40023,2.260615
218788537,True,0.218678,2.349173,1.343584,1.326657
218788537,True,0.454146,0.981368,2.16084,2.690677
218788537,True,0.468596,0.856891,1.173761,2.282909
218788537,True,0.486762,2.863872,3.761774,3.110762
218788537,True,1.121878,3.447863,4.434736,1.298445
218788537,True,1.173073,3.604474,0.327054,0.027042
218788537,True,1.172454,0.552888,1.27388,3.652572
218788537,True,2.138408,0.164456,3.4041,2.576178
218788537,True,2.811577,1.595222,1.594809,0.679499
218788538,True,0.092137,2.382271,2.329563,2.382409
218788538,True,0.997539,4.13383,0.557155,1.190619
218788538,True,1.994595,2.417502,2.347178,2.400024
175290999,True,1.714608,0.002477,0.0,0.0
175290999,True,1.048389,1.083482,1.119057,1.110387
218788538,True,3.727644,3.323248,0.979854,0.89109
218788539,True,0.027249,2.352752,1.700226,0.360977
218788539,True,0.128262,1.467373,0.797095,4.496252
218788539,True,0.626653,3.743883,2.370573,1.032012
218788539,True,0.746933,2.100976,2.065332,2.647809
218788539,True,1.245186,0.13473,1.244704,0.61117
218788539,True,1.824772,3.480479,1.612562,0.361941
218788539,True,1.910372,3.988847,1.276081,3.002318
218788539,True,2.598059,1.575474,1.944777,0.36022
218788539,True,3.677344,2.390253,0.997401,2.619046
218788539,True,4.495977,2.399886,2.364793,2.382409
218788540,True,0.295608,1.12353,1.8278,3.518737
218788540,True,0.360633,0.0075,3.706519,3.689455
218788540,True,0.836936,2.61533,1.346749,2.545144
218788540,True,0.853657,2.21004,0.307099,3.882467
218788540,True,1.25475,2.364656,2.364793,2.435255
218788540,True,1.772683,3.410912,0.240422,4.344939
218788540,True,2.510946,3.443872,0.67771,0.378799
218788540,True,2.857748,2.382271,2.329563,2.400024
218788540,True,3.251823,2.33493,2.899241,0.134042
218788540,True,3.94068,2.550236,0.400956,1.703667
218788540,True,4.374665,0.039428,2.558562,3.246387
218788541,True,0.06647,0.577385,2.373876,0.911664
218788541,True,0.629887,2.178937,0.876571,0.224665
218788541,True,0.960656,3.602685,3.372791,2.439314
218788541,True,1.04777,4.183235,3.213358,4.252389
218788541,True,1.80523,0.307856,3.109111,3.108629
218788541,True,1.994595,2.399886,2.329563,2.400024
218788541,True,2.196553,0.416369,2.723362,3.376094
218788541,True,3.021929,4.272413,3.990223,1.066142
218788541,True,3.058949,3.83368,2.476403,3.815583
218788541,True,3.375956,3.463964,1.349226,2.723362
218788541,True,4.221287,4.062405,3.269163,0.345357
218788542,True,0.626997,1.684194,2.882313,4.097498
218788542,True,0.920059,2.399886,2.329563,2.45287
175291999,True,1.973127,0.002477,0.0,0.0
175291999,True,1.048527,1.083758,1.118988,1.110318
218788542,True,1.928263,2.896763,2.685379,4.288514
218788542,True,2.047442,2.417502,2.347178,2.382409
218788542,True,2.333622,2.385643,2.949541,2.967569
218788542,True,2.726527,2.409451,0.594725,2.391354
218788542,True,3.126658,3.936758,0.466394,1.083001
218788542,True,3.618993,2.420942,0.148561,3.460248
218788542,True,3.935794,3.424743,2.611752,3.738791
218788543,True,0.043419,3.882742,2.315112,1.716672
218788543,True,0.361321,0.396002,1.997761,4.235531
218788543,True,0.448297,2.332384,4.478636,3.158241
218788543,True,0.620804,4.038115,2.382409,2.382409
218788543,True,0.624864,2.721642,1.71791,0.132528
218788543,True,1.065523,0.413548,1.047426,2.597578
218788543,True,1.207684,1.647862,2.986904,3.938203
218788543,True,1.296312,3.815308,2.141574,0.010046
218788543,True,1.597631,2.653589,0.292511,1.121328
218788543,True,1.765596,2.646501,2.294332,2.347178
218788543,True,1.806331,2.969083,1.999412,0.695531
218788543,True,2.370298,3.74409,2.193319,3.496924
218788543,True,2.721917,4.183717,2.334379,3.426669
218788543,True,2.86745,1.809909,1.264109,2.109508
218788543,True,2.875639,0.268497,3.527338,3.950176
218788543,True,3.164021,0.750717,4.378243,1.682955
218788543,True,3.846273,0.25212,4.214612,2.505854
218788543,True,3.897467,2.787424,2.523332,2.417639
218788543,True,3.976255,0.912077,2.654483,1.913881
218788543,True,4.165207,2.279675,1.751283,2.949472
218788544,True,0.229688,1.257778,1.083895,1.119263
218788544,True,0.925357,3.285953,1.10213,3.127277
218788544,True,2.511771,0.432953,3.497543,3.039682
218788544,True,2.716825,2.364656,2.329563,2.417639
218788544,True,2.754051,0.480982,3.192922,1.730984
218788544,True,3.439055,2.364656,2.329563,2.382409
218788544,True,3.657389,3.129272,3.182462,1.544028
218788544,True,4.293056,3.094799,2.214099,3.535802
218788545,True,0.537268,0.431439,1.963769,1.276632
218788545,True,0.691059,2.34704,2.329563,2.382409
218788545,True,3.09645,2.33899,1.123186,2.637969
218788545,True,3.744915,1.78906,3.726612,0.785191
218788545,True,4.044789,0.62741,2.616638,3.691106
218788545,True,4.093438,1.732773,0.832532,0.761864
218788546,True,0.008326,1.311312,4.181721,3.900495
218788546,True,1.202386,1.343171,3.492383,1.889179
175292999,True,2.306511,0.003028,0.0,0.0
175292999,True,1.048527,1.083758,1.118919,1.110249
218788546,True,1.48375,2.382271,2.311947,2.400024
218788546,True,1.895165,0.15035,4.34253,0.485317
218788546,True,2.779374,1.263833,1.068413,4.20491
218788546,True,3.069132,2.31181,2.329563,2.364793
218788546,True,3.215835,1.806607,1.858833,0.643236
218788546,True,3.213771,2.400368,0.850423,4.374665
218788546,True,3.272604,0.947307,3.025507,2.743661
218788547,True,0.519928,1.030911,3.514952,0.78409
218788547,True,0.602982,2.364656,2.294332,2.329563
218788547,True,1.452579,0.042937,3.847649,1.769174
218788547,True,1.611599,3.390544,4.500587,0.607523
218788547,True,1.643389,0.021882,0.97318,3.844484
218788547,True,3.756131,2.364656,2.311947,2.400024
218788547,True,3.78049,2.090104,2.054667,0.786017
218788547,True,3.848956,3.002593,1.822708,4.430125
218788547,True,4.079607,1.930671,3.620782,4.483728
218788547,True,4.118141,1.704424,2.620491,2.074277
218788547,True,4.188534,3.431073,3.413182,0.48862
218788547,True,4.196584,0.391735,2.910869,1.801102
218788548,True,0.131634,2.033748,0.358294,3.670532
218788548,True,0.15207,4.097567,0.134661,0.945243
218788548,True,0.239872,1.296931,4.272826,2.563929
218788548,True,0.467082,1.858489,3.338042,1.188968
218788548,True,1.349846,4.009352,4.096947,3.287054
218788548,True,1.416523,2.488789,3.157484,2.41819
218788548,True,1.735182,0.677572,3.601928,0.589977
218788548,True,2.579343,1.733049,2.96406,1.925373
218788548,True,3.159962,4.234361,0.358156,2.595032
218788548,True,3.198495,4.184749,3.092734,2.705334
218788548,True,4.113668,3.532155,0.378455,0.413755
218788548,True,4.482903,1.558546,4.499692,2.385849
218788549,True,0.766268,4.200919,2.121137,2.931856
218788549,True,1.117612,4.464668,2.703338,2.966881
218788549,True,1.282068,0.841615,3.712644,2.17997
218788549,True,1.342827,3.756269,2.311947,2.329563
218788549,True,2.437594,0.357881,2.453283,1.062082
218788549,True,2.774419,3.161888,2.14006,3.637297
218788549,True,2.932476,3.284232,4.057795,0.324164
218788549,True,3.459423,2.596614,2.243412,3.263796
218788549,True,4.147316,4.304685,0.691334,2.876602
218788549,True,4.362967,1.244635,3.92162,3.146957
175293999,True,2.536612,0.00289,0.0,0.0
175293999,True,1.048596,1.083895,1.119126,1.110525
218788550,True,1.188349,2.367752,3.107391,1.62832
218788550,True,1.505012,3.353937,1.660179,2.61189
218788550,True,1.642288,2.34704,2.329563,2.382409
218788550,True,2.47021,2.364656,2.400024,2.347178
218788550,True,3.074844,1.84108,2.880455,1.277871
218788550,True,3.087505,1.395948,3.54516,0.77948
218788550,True,3.121979,3.632962,2.259101,2.611408
218788550,True,3.844208,2.329425,2.347178,2.417639
218788550,True,4.238283,0.063856,1.489668,3.884875
218788550,True,4.253972,3.21384,0.658649,2.473995
218788550,True,4.380857,1.245255,0.910907,1.122498
218788551,True,0.130395,1.186766,2.241486,3.051792
218788551,True,0.310677,2.37195,1.192133,3.270539
218788551,True,1.435033,3.548119,2.083498,1.997141
218788551,True,1.62887,2.791071,0.007363,0.994098
218788551,True,1.858971,4.02511,2.122857,3.127208
218788551,True,2.582439,4.273376,3.761774,4.378449
218788551,True,3.989535,3.83079,1.311519,3.337354
218788552,True,0.101839,3.131681,1.968723,3.007892
218788552,True,0.6303,0.665462,3.589336,0.629749
218788552,True,0.643993,2.175772,0.713973,1.542307
218788552,True,0.999947,1.123461,3.059774,2.636386
218788552,True,1.275393,0.958179,0.676884,2.314218
218788552,True,1.315716,0.399029,2.317865,3.745466
218788552,True,1.458222,0.982538,3.518875,1.034971
218788552,True,1.589442,2.329425,2.329563,2.417639
218788552,True,1.788578,2.757836,3.444697,2.66914
218788552,True,3.298132,2.364656,2.311947,2.382409
218788552,True,3.937721,0.925701,2.457549,0.202301
218788552,True,4.030064,1.54623,4.434873,1.510586
218788553,True,0.150419,1.630247,2.580925,0.431508
218788553,True,0.995543,2.827196,1.136053,1.85842
218788553,True,2.489752,3.492933,2.840408,2.417639
218788553,True,3.290219,1.828144,0.242418,2.232816
218788553,True,3.318637,3.035966,0.849872,2.276716
218788553,True,3.500089,2.865042,3.163609,4.415262
218788553,True,3.563326,2.805108,3.93256,2.505716
218788553,True,4.012449,1.264384,4.046441,1.122153
218788554,True,0.229688,1.816034,1.32067,1.353768
175294999,True,2.818802,0.002752,0.0,0.0
175294999,True,1.048389,1.083826,1.119057,1.110662
218788554,True,1.211606,1.158692,3.941643,0.946894
218788554,True,1.26053,4.043413,0.519928,3.972814
218788554,True,1.736352,4.431639,2.035537,2.246715
218788554,True,2.352958,2.089072,1.683024,2.369541
218788554,True,2.356536,2.374083,0.717895,3.518668
218788554,True,2.898208,0.960656,0.043901,2.685792
218788554,True,3.603649,0.591009,0.679224,1.524967
218788554,True,3.693514,2.655034,2.655722,1.051279
218788554,True,4.184336,2.087971,0.696151,2.757148
218788555,True,0.995199,2.651043,3.867053,0.131978
218788555,True,1.440056,4.170436,1.192202,3.605782
218788555,True,1.483819,3.245424,2.382409,2.470485
218788555,True,1.721833,2.567163,1.897023,0.347284
218788555,True,2.953119,0.229688,2.98484,2.665837
218788555,True,3.764664,3.642457,4.276197,0.029795
218788555,True,4.061854,1.859246,4.413405,2.65235
218788555,True,4.329525,1.634306,4.135412,1.123048
218788555,True,4.431158,2.140404,2.069874,0.34405
218788556,True,1.113827,2.681732,2.364793,2.400024
218788556,True,1.259292,0.713147,3.337079,1.363883
218788556,True,1.574717,3.512682,0.164043,0.145258
218788556,True,2.382133,2.364656,2.400024,2.417639
218788556,True,2.75818,1.912849,1.189656,4.377761
218788556,True,3.689867,1.504737,0.691678,3.212464
218788556,True,3.760948,1.911404,0.890126,2.54542
218788556,True,3.765008,1.49359,3.025369,3.764664
218788556,True,4.204016,2.142606,4.044239,0.539195
218788556,True,4.361522,1.683781,0.944211,4.185643
218788556,True,4.443131,2.399886,2.329563,2.382409
218788557,True,0.294163,4.115939,2.566888,1.281449
218788557,True,0.308544,2.104898,1.804611,0.80088
218788557,True,0.909393,0.750579,0.009702,0.432677
218788557,True,1.012539,2.738638,2.350825,2.068979
218788557,True,1.401247,0.696082,4.007494,4.060685
218788557,True,2.294057,2.382271,2.382409,2.382409
218788557,True,2.423144,0.678948,3.478827,2.140129
218788557,True,2.457343,0.360633,0.53658,0.501556
218788557,True,2.585605,2.180382,2.09203,0.894048
218788557,True,3.368594,2.399886,2.364793,2.45287
175295999,True,3.100303,0.002752,0.0,0.0
175295999,True,1.048458,1.083689,1.119332,1.110593
218788558,True,0.414649,1.752591,2.527322,0.396414
218788558,True,0.532796,4.478499,2.435255,2.400024
218788558,True,0.977446,2.967294,1.310968,1.522972
218788558,True,1.19289,0.559769,0.806109,0.911664
218788558,True,2.311672,2.382271,2.347178,2.382409
218788558,True,2.497528,1.845691,4.170643,1.158279
218788558,True,2.667213,3.882879,0.641034,1.979044
218788558,True,2.734441,2.329425,2.347178,2.364793
218788558,True,4.020362,2.34704,2.329563,2.382409
218788558,True,4.237457,3.568349,4.325947,3.374374
218788559,True,1.138049,0.785604,1.824704,2.44131
218788559,True,1.139631,0.981299,3.728952,2.707261
218788559,True,1.172385,3.392058,1.841424,0.519997
218788559,True,1.240988,2.61478,1.927575,3.671495
218788559,True,1.543821,2.388739,1.524486,4.114563
218788559,True,2.424589,1.702222,4.484623,1.877687
218788559,True,2.671067,1.367392,4.238558,1.349708
218788559,True,3.407402,0.624244,0.076654,3.404719
218788559,True,3.938409,3.216111,4.078988,0.749685
218788559,True,4.272344,4.096603,2.475577,0.502175
218788560,True,0.397722,0.591078,2.80965,1.418312
218788560,True,2.479912,2.60322,0.242418,1.968585
218788560,True,3.266824,3.88343,2.209764,2.509019
218788560,True,3.580047,4.372807,2.347178,2.417639
218788560,True,3.897742,0.567889,2.364793,2.382409
218788561,True,0.215444,2.34704,2.329563,2.382409
218788561,True,0.366069,1.229153,3.941643,1.404894
218788561,True,0.506992,0.506923,3.677138,0.154203
218788561,True,0.976758,2.94899,2.367752,3.724548
218788561,True,0.973111,0.691747,2.664805,1.343584
218788561,True,1.701602,1.436615,3.093354,1.895716
218788561,True,1.930396,1.912299,1.752797,2.263987
175296999,True,0.0,0.002271,0.0,0.0
175296999,True,1.048527,1.08362,1.119057,1.110593
218788561,True,4.113324,0.907604,2.986148,1.100822
218788561,True,4.495977,2.382271,2.347178,2.417639
218788562,True,0.170305,0.856616,0.256799,2.600399
218788562,True,0.25329,3.371346,1.660454,2.893254
218788562,True,0.711083,3.43933,0.057181,2.73561
218788562,True,0.908292,1.013502,4.166858,1.2253
218788562,True,1.558891,3.654499,4.041555,4.48249
218788562,True,1.611599,1.646486,0.448916,3.866365
218788562,True,2.212379,2.177355,1.296862,0.433503
218788562,True,2.38695,0.378386,3.390888,0.748653
218788562,True,3.620163,0.326022,1.18945,3.708309
218788562,True,4.020362,2.34704,2.364793,2.417639
218788562,True,4.132109,1.735663,0.114431,4.096122
218788562,True,4.196515,2.382271,2.347178,2.382409
218788562,True,4.412579,1.629283,3.072848,2.896419
218788563,True,0.325884,3.761017,3.743333,1.840599
218788563,True,0.551168,0.95639,2.787562,2.45287
218788563,True,1.101098,0.413961,2.509638,3.443184
218788563,True,2.003266,2.918714,3.606745,2.778892
218788563,True,2.631914,2.860845,2.189603,0.867763
218788563,True,3.093147,1.983242,3.287123,4.344182
218788563,True,3.315747,2.628886,2.364793,2.400024
218788563,True,3.607295,1.828144,1.686877,1.510586
218788563,True,3.815996,2.001889,1.262113,2.565512
218788563,True,3.849438,0.290447,3.690143,2.298942
218788563,True,4.425515,2.364656,2.311947,2.400024
218788564,True,1.032494,4.238627,2.441035,3.797349
218788564,True,1.086579,0.382308,2.161597,2.19669
218788564,True,2.139509,2.860501,0.445201,4.199337
218788564,True,2.296396,3.421646,0.656103,2.364793
218788564,True,3.773747,2.487963,2.329563,2.347178
218788564,True,3.796798,1.700708,4.130733,1.752384
218788565,True,1.367461,4.290716,1.013709,3.9563
218788565,True,1.792913,2.83222,1.123186,2.585123
218788565,True,2.723156,2.917131,0.045621,3.269094
218788565,True,2.96344,2.382271,2.329563,2.400024
218788565,True,3.389374,3.759228,4.022564,0.428205
175297999,True,0.284598,0.002615,0.0,0.0
175297999,True,1.048458,1.083895,1.119057,1.110249
218788565,True,3.712024,1.350878,2.987799,0.24056
218788565,True,3.884256,2.31642,4.166377,1.101166
218788566,True,1.439092,0.805559,1.774885,4.310946
218788566,True,1.595016,4.378449,0.1509,0.150694
218788566,True,2.052396,0.889576,4.218672,3.425981
218788566,True,2.511152,3.832786,1.048802,3.637709
218788566,True,2.527391,0.465568,0.201269,1.258191
218788566,True,4.063506,2.195658,1.155113,4.220874
218788567,True,0.08037,2.881144,0.431576,2.51012
218788567,True,0.114569,2.845294,1.259636,1.030086
218788567,True,0.55392,3.583212,0.025047,2.38578
218788567,True,0.573669,1.894339,1.929088,0.229688
218788567,True,1.946084,0.924394,4.129701,0.060002
218788567,True,2.230063,4.484692,3.709134,2.65235
218788567,True,2.49106,3.583006,0.657548,2.436493
218788567,True,2.664323,4.267115,2.488101,2.364793
218788567,True,3.112689,1.510724,2.81426,2.055836
218788567,True,4.44781,4.077612,0.994717,1.910854
218788568,True,0.127367,2.399886,2.347178,2.364793
218788568,True,0.890608,2.123752,1.418174,1.417899
218788568,True,1.790574,0.10005,2.124922,0.574219
218788568,True,3.536284,3.74815,1.385696,1.684882
218788569,True,0.326641,2.193732,3.461074,1.065316
218788569,True,0.359463,2.579343,0.676402,2.243206
218788569,True,1.242846,2.651731,3.355933,2.651525
218788569,True,1.264453,1.722383,3.80072,2.338508
218788569,True,1.281999,1.828075,2.867106,0.47128
218788569,True,2.177768,3.938891,2.863803,2.58237
218788569,True,2.318278,3.868223,4.413886,1.859865
175298999,True,0.754158,0.002064,0.0,0.0
175298999,True,1.048664,1.08362,1.119126,1.110593
218788569,True,3.615209,2.364656,2.364793,2.364793
218788570,True,0.044107,3.566904,3.971988,2.668521
218788570,True,0.361321,2.527873,4.394413,0.924049
218788570,True,0.521511,0.821041,2.68882,2.84722
218788570,True,0.732482,3.90249,0.150075,0.273933
218788570,True,1.262182,2.759143,0.379625,4.413955
218788570,True,1.384182,3.920519,4.290716,3.322078
218788570,True,1.789955,3.392471,3.902146,4.325328
218788570,True,2.057144,1.053068,0.506648,1.246356
218788570,True,2.952981,2.318622,3.957057,2.847495
218788570,True,2.946444,3.828451,3.211019,0.357881
218788570,True,3.461212,3.266686,0.306755,2.40374
218788570,True,3.474286,2.681801,4.46109,4.073552
218788570,True,3.747393,4.36393,2.497184,0.753125
218788570,True,3.763563,2.794856,1.719906,3.992287
218788571,True,1.417624,0.976689,3.634613,1.786101
218788571,True,1.607058,2.382271,2.364793,2.382409
218788571,True,1.769312,2.68414,2.966468,0.2718
218788571,True,1.823259,2.439659,4.042863,2.968257
218788571,True,2.611202,2.84027,2.364793,2.347178
218788571,True,2.666732,0.111059,1.343859,4.180964
218788571,True,2.776208,3.357102,3.426394,3.796661
218788571,True,3.315747,2.364656,2.347178,2.417639
218788571,True,4.372669,2.470348,2.382409,2.417639
218788571,True,4.464255,3.864576,1.574854,0.342055
218788572,True,0.101839,1.035109,3.675968,3.148746
218788572,True,3.161613,2.650355,1.998655,0.571949
218788572,True,3.830997,0.342261,3.406852,2.474064
218788572,True,4.362623,3.323179,3.533118,3.868017
218788573,True,1.26115,0.855377,1.312482,0.978272
218788573,True,1.434482,3.424054,3.316986,0.305723
218788573,True,2.01283,3.245424,2.981331,2.382409
218788573,True,2.159671,2.987249,4.291336,1.173623
175299999,True,1.03676,0.00234,0.0,0.0
175299999,True,1.048527,1.083689,1.118988,1.110387
218788573,True,3.305082,2.265844,3.691656,0.608831
218788573,True,3.333363,3.174962,4.302483,3.738791
218788573,True,3.847098,2.806966,2.576659,3.563326
218788574,True,0.395864,1.664101,4.44781,1.681579
218788574,True,0.555778,4.44836,0.431508,2.492849
218788574,True,0.713422,3.179435,3.284577,3.090739
218788574,True,1.289981,2.470348,2.364793,2.382409
218788574,True,1.854774,2.382271,2.470485,2.382409
218788574,True,2.193181,2.069736,3.443252,0.00812
218788574,True,4.020499,4.355191,2.629024,2.417639
218788574,True,4.073208,2.364656,2.311947,2.382409
218788575,True,0.821179,4.344182,0.908636,3.304463
218788575,True,2.372018,4.044652,1.048802,3.973502
218788575,True,2.497528,4.082635,3.112276,2.109508
218788575,True,3.411393,2.723706,3.797211,0.080989
218788575,True,3.745053,0.009909,4.448085,4.43102
218788575,True,3.888109,1.17438,2.617945,1.227295
218788576,True,0.011354,2.740978,0.168516,1.860347
218788576,True,0.114087,2.720954,0.501074,4.306061
218788576,True,0.164043,1.273811,4.496252,2.470485
218788576,True,0.327948,0.785673,1.136672,3.761636
218788576,True,0.52158,3.075738,1.718599,0.961207
218788576,True,0.539883,2.37195,2.493881,1.383976
218788576,True,0.992515,4.286657,4.302827,2.558562
218788576,True,1.665684,2.246234,2.421768,0.06186
218788576,True,1.840461,1.346474,1.979526,3.953479
218788576,True,2.409451,1.775298,0.471417,3.448276
218788576,True,3.131612,3.730534,3.606951,1.034971
218788576,True,3.70762,3.812624,4.392349,1.0819
218788576,True,4.215301,1.378195,2.505716,2.382409
218788577,True,1.579396,1.350052,3.075945,3.851433
218788577,True,1.894133,1.506526,3.179091,0.642273
175300999,True,1.204381,0.002271,0.0,0.0
175300999,True,1.048527,1.083758,1.119126,1.110662
218788577,True,2.545695,3.443803,3.672114,0.254872
218788577,True,2.703683,1.171353,4.394964,0.906641
218788577,True,2.830293,2.019298,4.291198,2.318966
218788577,True,2.990758,1.986682,0.260033,0.911664
218788577,True,3.319601,0.729936,1.469713,0.76503
218788577,True,3.550183,3.251135,4.501619,1.999756
218788577,True,4.020362,2.646501,2.329563,2.364793
218788577,True,4.218397,3.672252,2.508469,1.944364
218788577,True,4.435217,0.471761,0.11911,1.422509
218788577,True,4.466939,0.715074,4.484072,2.493193
218788578,True,0.55454,3.213977,2.454728,4.129082
218788578,True,1.665271,0.819321,0.766612,2.052671
218788578,True,1.999343,1.681716,1.892825,2.844399
218788578,True,2.107306,3.410224,1.647931,2.899241
218788578,True,2.120931,1.642701,2.417639,3.14097
218788578,True,2.424796,0.87485,1.473841,4.415538
218788578,True,2.822655,3.668192,2.382409,2.400024
218788578,True,3.850814,0.978822,1.80757,3.164159
218788579,True,1.067174,3.868017,0.872855,0.943247
218788579,True,1.117337,2.80848,0.305241,4.285212
218788579,True,1.280416,1.420514,0.521373,0.081815
218788579,True,2.07008,3.602892,1.366016,4.078025
218788579,True,2.262473,4.498867,4.285349,3.176751
218788579,True,2.329287,2.382271,2.329563,2.329563
218788579,True,2.619253,4.310327,3.835194,3.588786
218788579,True,3.038787,2.686067,0.061379,3.919349
218788579,True,3.368594,2.382271,2.311947,2.364793
218788580,True,0.339371,2.541084,0.02195,2.382409
218788580,True,1.36464,3.566216,3.953823,1.998655
218788580,True,1.386384,2.989382,0.857648,2.883621
218788580,True,2.002096,2.24878,1.701671,2.758593
218788580,True,2.391836,2.990758,1.193647,2.426585
218788580,True,2.459545,4.414506,0.802049,1.401316
218788580,True,3.429972,1.826217,3.88749,0.506029
218788580,True,3.494585,1.627012,0.427654,0.074934
218788580,True,3.974534,1.561643,1.773784,0.680669
218788580,True,4.061717,4.325878,2.071387,4.361453
218788581,True,0.250675,2.34704,2.364793,2.400024
218788581,True,0.571605,4.076993,0.147735,0.094545
218788581,True,1.088299,1.511068,0.066264,1.387278
218788581,True,1.930877,1.613939,1.490149,0.274552
175301999,True,1.409366,0.00289,0.0,0.0
175301999,True,1.048596,1.084446,1.119401,1.111006
218788581,True,2.615055,4.499555,3.106427,1.081074
218788581,True,2.787287,2.364656,2.329563,2.364793
218788581,True,2.847151,4.485517,2.971216,0.082159
218788581,True,3.339005,1.419344,0.41458,4.359939
218788581,True,3.530779,4.340741,0.409626,2.417777
218788581,True,3.633718,0.74418,2.787562,2.364793
218788581,True,3.742714,0.976964,0.782645,3.371896
218788581,True,4.080983,1.244291,0.080783,2.635698
218788581,True,4.114494,4.343081,4.377555,3.902284
218788581,True,4.361453,1.15587,0.610138,1.648894
218788582,True,0.150694,0.697114,4.184474,3.444216
218788582,True,0.219848,1.645729,2.174671,3.760398
218788582,True,1.11947,2.916787,0.767507,4.272413
218788582,True,1.448519,2.417502,2.364793,2.400024
218788582,True,1.730365,2.417502,2.311947,2.364793
218788582,True,2.176598,2.687787,3.005414,2.93399
218788582,True,3.143585,1.11658,0.955771,3.459216
218788582,True,3.376231,0.486418,0.838312,3.463827
218788582,True,3.781454,0.610069,1.261287,2.019367
218788583,True,1.307596,2.470348,2.364793,2.400024
218788583,True,2.22504,4.356017,2.153409,2.45287
218788583,True,2.857748,2.364656,2.364793,2.347178
218788583,True,3.833405,1.490493,1.718943,2.212242
218788583,True,3.847855,4.429231,2.526428,4.322644
218788584,True,0.092137,2.382271,2.329563,2.400024
218788584,True,0.30765,2.862014,1.152636,2.173914
218788584,True,1.050385,0.398203,2.335549,0.045827
218788584,True,1.43634,0.890264,4.254522,3.338386
218788584,True,2.232196,1.175688,1.332643,2.759212
218788584,True,3.19822,2.704164,4.377555,0.256042
218788584,True,3.654293,1.681372,1.188211,0.747552
218788584,True,3.866296,3.354625,1.328446,3.795422
218788584,True,4.152821,3.800858,4.380169,3.939717
218788584,True,4.394895,3.337354,3.248176,2.333072
175302999,True,1.714608,0.002408,0.0,0.0
175302999,True,1.048458,1.083758,1.119057,1.110181
218788586,True,0.362973,3.516053,0.310333,3.992081
218788586,True,0.608968,2.070562,0.960863,0.696908
218788586,True,0.833289,2.435117,2.400024,2.382409
218788586,True,0.996644,4.467008,0.978065,0.836867
218788586,True,1.914982,1.01653,4.416088,2.72522
218788586,True,2.910594,2.364656,2.382409,2.347178
218788586,True,2.951811,3.780009,1.860554,1.155182
218788586,True,3.196224,2.526634,0.024496,0.640896
218788586,True,3.866365,1.59364,0.501625,1.523385
218788586,True,3.994352,1.246768,2.672305,0.065094
218788587,True,0.383685,1.035384,3.659797,2.285662
218788587,True,0.539333,4.450356,2.284354,2.917682
218788587,True,0.682595,2.497459,2.655722,0.294576
218788587,True,1.458222,1.105846,3.747874,1.369663
218788587,True,1.633205,3.431073,2.6732,0.593486
218788587,True,2.071043,2.405942,4.238558,3.726956
218788587,True,2.487826,2.34704,2.364793,2.417639
218788587,True,2.787287,3.879577,2.364793,2.382409
218788587,True,3.251961,0.133835,3.550458,2.141367
218788587,True,3.404375,1.941887,2.364793,2.347178
218788588,True,0.537544,4.04245,2.91548,3.303224
218788588,True,0.870515,1.485126,3.017043,0.411415
218788588,True,1.721282,2.532346,0.822486,1.015773
218788588,True,2.284836,4.275165,1.455538,1.174036
218788588,True,2.444682,2.145221,0.031033,1.175894
218788588,True,2.45865,0.097297,3.003488,1.330579
218788589,True,0.145327,1.431042,2.347178,2.382409
218788589,True,0.625965,2.969014,4.377555,1.77
218788589,True,1.030911,2.492229,1.928469,0.273107
175303999,True,1.973127,0.002064,0.0,0.0
175303999,True,1.048458,1.083758,1.118919,1.110249
218788589,True,1.19289,0.981368,0.663466,1.421202
218788589,True,1.61676,1.440606,0.066264,1.845278
218788589,True,1.774816,2.268046,3.659797,0.030896
218788589,True,1.924134,2.611271,2.364793,2.417639
218788589,True,2.931994,2.719371,1.258122,2.544387
218788589,True,3.707414,2.719853,2.084943,4.21764
218788589,True,4.231746,2.364656,2.382409,2.382409
218788590,True,0.467151,3.814001,3.108629,1.857732
218788590,True,0.659681,2.562003,0.219435,3.795216
218788590,True,1.245117,0.945449,4.25755,4.222663
218788590,True,1.807845,2.512391,2.723981,1.350052
218788590,True,2.033748,0.782439,1.646004,0.325058
218788590,True,2.945825,2.523194,2.347178,2.435255
218788590,True,3.180123,3.373754,3.25024,2.845087
218788590,True,3.269782,4.151101,2.512941,4.414987
218788590,True,4.060685,3.408779,4.359802,3.831341
